invoice_id,invoice_number,external_invoice_ref,customer_id,contract_id,order_id,billing_region_id,issued_by_employee_id,invoice_date,due_date,invoice_status,subtotal_amount,tax_amount,refund_amount,paid_amount,paid_date,currency,payment_terms
4827,INV-2024-004827,AR-2024-650110,1761,2432,13836,2,128,2024-04-29,2024-05-29,Paid,3838.48,191.92,0.00,4068.79,2024-05-04,USD,Net 30
4828,INV-2024-004828,AR-2024-526141,1972,1908,26782,3,223,2024-06-24,2024-08-23,Open,6066.16,303.31,0.00,0.00,,USD,net 30 
4829,INV-2026-004829,AR-2026-765943,331,275,24587,6,123,2026-02-18,2026-03-20,Voided,17391.88,869.59,0.00,0.00,,CAD,Net 60
4830,INV-2024-004830,AR-2024-227519,1458,607,,3,269,2024-04-03,2024-05-18,Open,26102.93,3393.38,0.00,0.00,,USD,Net 60
4831,INV-2024-004831,AR-2024-473731,2087,1283,4641,8,22,2024-12-10,2025-02-08,Paid,6710.28,0.00,0.00,7112.90,2025-01-21,USD,Net 30
4832,INV-2023-004832,AR-2023-545043,326,397,25259,6,223,2023-08-13,2023-08-28,Voided,8467.34,423.37,0.00,0.00,,USD,Net 45
4833,INV-2025-004833,AR-2025-156696,229,1114,21361,8,249,2025-07-29,2025-08-13,Paid,1362.72,177.15,0.00,1444.48,2025-09-14,EUR,Net 15
4834,INV-2026-004834,AR-2026-148582,228,3067,19210,9,16,2026-07-13,2026-08-27,Paid,4097.21,286.80,0.00,4343.04,2026-09-12,USD,Net 15
4835,INV-2024-004835,AR-2024-426738,2030,2264,9614,3,60,2024-05-06,2024-07-05,Paid,4323.28,562.03,0.00,4582.68,2024-06-08,CAD,net 30 
4836,INV-2025-004836,AR-2025-936923,1032,1490,,9,78,2025-02-15,2025-04-01,Overdue,8795.37,0.00,0.00,0.00,,USD,net 30 
4837,INV-2024-004837,AR-2024-880596,2261,2537,16859,4,139,2024-06-20,2024-07-20,Open,646.45,45.25,0.00,0.00,,USD,Net 60
4838,INV-2024-004838,AR-2024-872986,737,1456,14630,3,245,2024-03-01,2024-04-30,Open,1389.22,180.60,0.00,0.00,,EUR,Net 60
4839,INV-2026-004839,AR-2026-442964,1488,2834,19720,6,117,2026-03-02,2026-04-01,paid ,25112.89,3264.68,0.00,0.00,2026-03-08,USD,Net 30
4840,INV-2026-004840,AR-2026-352063,1776,2246,12572,5,179,2026-04-22,2026-05-22,Paid,15268.28,763.41,0.00,16184.38,2026-05-24,USD,Net 15
4841,INV-2026-004841,AR-2026-139032,743,2898,7237,3,241,2026-03-22,2026-04-06,Paid,11233.54,786.35,4232.99,7674.56,2026-04-01,USD,net 30 
4842,INV-2026-004842,AR-2026-133362,888,642,,4,26,2026-01-19,2026-02-03,Overdue,1531.50,76.58,0.00,0.00,,CAD,net 30 
4843,INV-2025-004843,AR-2025-827808,1340,1963,11132,7,57,2025-03-30,2025-05-29,Open,47189.76,6134.67,0.00,0.00,,USD,Net 60
4844,INV-2025-004844,AR-2025-686142,1782,3504,17176,7,160,2025-08-07,2025-10-06,Partially Paid,1609.63,0.00,0.00,905.25,2025-08-23,usd,net 30 
4845,INV-2024-004845,AR-2024-354894,24,2423,488,10,105,2024-10-16,2024-11-15,Paid,3622.35,253.56,0.00,3839.69,2024-11-20,CAD,net 30 
4846,INV-2024-004846,AR-2024-850714,1777,1209,14687,5,139,2024-06-10,2024-07-10,Open,4202.00,0.00,0.00,0.00,,USD,Net 30
4847,INV-2026-004847,AR-2026-631728,1731,2390,5537,4,146,2026-03-13,2026-04-12,Paid,9007.66,450.38,1637.30,7910.82,2026-04-19,CAD,Net 30
4848,INV-2026-004848,AR-2026-227698,1355,849,12358,6,76,2026-01-29,2026-03-15,Overdue,5308.79,690.14,0.00,0.00,,USD,Net 45
4849,INV-2025-004849,AR-2025-448921,502,3386,7813,1,64,2025-06-07,2025-08-06,Paid,22632.62,0.00,0.00,23990.58,2025-08-04,EUR,net 30 
4850,INV-2023-004850,AR-2023-443103,779,361,,9,123,2023-11-27,2023-12-12,Paid,7285.44,364.27,0.00,7722.57,2023-12-10,EUR,Net 60
4851,INV-2025-004851,AR-2025-910286,1631,652,,10,102,2025-03-26,2025-04-10,Paid,28067.45,1964.72,0.00,29751.50,2025-05-06,USD,Net 45
4852,INV-2025-004852,AR-2025-948555,1495,3405,280,10,93,2025-05-20,2025-07-19,Overdue,934.06,65.38,0.00,0.00,,USD,Net 60
4853,INV-2025-004853,AR-2025-641964,1942,2857,26565,6,118,2025-04-06,2025-05-06,Open,14396.65,719.83,0.00,0.00,,USD,Net 15
4854,INV-2023-004854,AR-2023-486461,1961,1586,17381,4,245,2023-08-01,2023-09-30,Open,16879.17,1181.54,0.00,0.00,,EUR,Net 15
4855,INV-2025-004855,AR-2025-127678,1957,923,9988,9,290,2025-09-19,2025-11-18,Open,20963.88,0.00,0.00,0.00,,USD,Net 30
4856,INV-2024-004856,AR-2024-981038,146,1155,21047,10,89,2024-11-27,2024-12-27,Overdue,4505.23,315.37,0.00,0.00,,USD,Net 60
4857,INV-2026-004857,AR-2026-662151,309,3202,21137,8,180,2026-07-10,2026-08-09,Open,7173.43,502.14,0.00,0.00,,EUR,Net 15
4858,INV-2024-004858,AR-2024-312960,812,333,14885,5,310,2024-12-22,2025-02-20,Paid,18714.18,0.00,0.00,19837.03,2025-02-17,GBP,Net 45
4859,INV-2023-004859,AR-2023-670151,2448,2886,19477,11,189,2023-01-13,2023-02-12,Open,7645.37,993.90,0.00,0.00,,EUR,Net 15
4860,INV-2024-004860,AR-2024-560337,71,2608,18995,1,309,2024-03-27,2024-05-26,Overdue,1931.30,96.57,0.00,0.00,,USD,Net 45
4861,INV-2023-004861,AR-2023-462502,413,1040,2339,1,110,2023-10-15,2023-11-29,Paid,53416.61,0.00,0.00,56621.61,2023-10-28,EUR,net 30 
4862,INV-2024-004862,AR-2024-942201,1028,2196,8300,5,28,2024-05-10,2024-06-09,Paid,8330.15,0.00,0.00,8829.95,2024-06-11,USD,Net 45
4863,INV-2024-004863,AR-2024-160719,1587,808,6475,9,99,2024-07-31,2024-08-30,Paid,957.96,47.90,0.00,1015.44,2024-10-07,CAD,net 30 
4864,INV-2024-004864,AR-2024-186549,1226,2691,6075,6,205,2024-12-27,2025-01-11,Paid,21000.69,2730.09,0.00,22260.73,2025-02-22,USD,Net 15
4865,INV-2026-004865,AR-2026-323906,2251,3502,7629,6,139,2026-03-06,2026-04-20,Paid,7939.66,0.00,0.00,8416.04,2026-04-01,CAD,Net 30
4866,INV-2023-004866,AR-2023-688813,126,1644,4739,5,33,2023-08-27,2023-10-26,Paid,3448.88,172.44,0.00,3655.81,2023-09-18,GBP,Net 30
4867,INV-2024-004867,AR-2024-394647,1745,2973,,2,258,2024-06-30,2024-08-29,Paid,16876.57,0.00,0.00,17889.16,2024-08-24,GBP,Net 30
4868,INV-2026-004868,AR-2026-274574,638,3157,16399,6,251,2026-03-31,2026-04-30,Paid,20049.59,1002.48,0.00,21252.57,2026-06-07,USD,Net 15
4869,INV-2026-004869,AR-2026-121206,89,2051,,6,102,2026-06-30,2026-07-30,Paid,12752.48,0.00,0.00,13517.63,2026-08-06,usd,Net 60
4870,INV-2025-004870,AR-2025-853688,978,1068,18673,5,20,2025-12-18,2026-02-01,Paid,12125.79,0.00,0.00,12853.34,2026-02-09,USD,Net 60
4871,INV-2024-004871,AR-2024-235548,561,809,2965,2,128,2024-07-08,2024-08-22,Overdue,4492.06,0.00,0.00,0.00,,USD,Net 45
4872,INV-2024-004872,AR-2024-535297,1487,1082,,8,33,2024-06-09,2024-08-08,Paid,2439.51,121.98,0.00,2585.88,2024-08-15,CAD,Net 30
4873,INV-2024-004873,AR-2024-266405,950,404,5860,4,12,2024-02-09,2024-04-09,paid ,11084.87,775.94,0.00,0.00,2024-03-17,USD,Net 45
4874,INV-2024-004874,AR-2024-821074,1671,1027,26157,10,140,2024-03-03,2024-03-18,Open,25355.09,1267.75,1519.34,0.00,,USD,Net 45
4875,INV-2026-004875,AR-2026-370432,429,921,1194,6,69,2026-02-03,2026-02-18,Overdue,6689.41,0.00,0.00,0.00,,GBP,Net 45
4876,INV-2025-004876,AR-2025-505930,2061,2849,26688,4,40,2025-07-07,2025-07-22,Overdue,2093.94,0.00,0.00,0.00,,usd,Net 15
4877,INV-2024-004877,AR-2024-737388,466,2078,,7,108,2024-04-10,2024-05-10,Paid,394.39,0.00,0.00,418.06,2024-04-13,USD,net 30 
4878,INV-2025-004878,AR-2025-951176,51,1773,24575,10,179,2025-03-03,2025-04-02,Partially Paid,7501.93,375.10,0.00,670.40,2025-04-24,USD,Net 30
4879,INV-2024-004879,AR-2024-996485,2005,2006,19643,1,255,2024-08-02,2024-08-17,paid ,3260.39,0.00,0.00,0.00,2024-09-06,USD,net 30 
4880,INV-2025-004880,AR-2025-361348,624,3385,10815,7,57,2025-04-27,2025-05-12,Open,51250.86,2562.54,0.00,0.00,,USD,Net 30
4881,INV-2024-004881,AR-2024-976343,2357,1477,24737,11,89,2024-03-16,2024-03-31,Open,10178.78,0.00,0.00,0.00,,USD,net 30 
4882,INV-2023-004882,AR-2023-817750,1392,1505,12346,5,285,2023-02-19,2023-03-06,Paid,15050.50,752.52,0.00,15953.52,2023-04-18,USD,Net 60
4883,INV-2024-004883,AR-2024-805792,6,3298,5823,5,223,2024-04-10,2024-05-25,Paid,261322.05,0.00,0.00,277001.37,2024-06-01,CAD,net 30 
4884,INV-2023-004884,AR-2023-757003,1357,627,26693,10,139,2023-07-09,2023-09-07,Paid,13564.34,678.22,0.00,14378.20,2023-09-13,USD,net 30 
4885,INV-2025-004885,AR-2025-565638,895,696,5434,11,40,2025-09-04,2025-10-04,Paid,2036.48,101.82,0.00,2158.67,2025-10-28,USD,Net 60
4886,INV-2025-004886,AR-2025-632516,885,176,,1,252,2025-02-18,2025-03-20,Paid,39600.49,1980.02,0.00,41976.52,2025-04-27,USD,Net 30
4887,INV-2023-004887,AR-2023-468215,1133,2519,10311,1,5,2023-06-22,2023-07-22,Paid,2323.31,162.63,0.00,2462.71,2023-07-07,USD,Net 30
4888,INV-2025-004888,AR-2025-138406,1859,2616,25856,6,75,2025-12-09,2026-02-07,Paid,46028.74,3222.01,0.00,48790.47,2026-01-11,USD,net 30 
4889,INV-2023-004889,AR-2023-210272,1946,435,17922,7,179,2023-04-22,2023-06-06,Partially Paid,2285.01,114.25,132.65,42.16,2023-05-31,USD,Net 15
4890,INV-2025-004890,AR-2025-534441,1500,2726,1983,3,257,2025-04-27,2025-06-11,Paid,13097.59,654.88,0.00,13883.45,2025-06-30,USD,net 30 
4891,INV-2025-004891,AR-2025-606777,200,672,20073,2,295,2025-01-21,2025-03-07,Paid,7729.03,1004.77,0.00,8192.78,2025-03-20,USD,Net 60
4892,INV-2024-004892,AR-2024-658172,670,2519,18051,8,31,2024-03-09,2024-04-08,Partially Paid,24092.61,3132.04,0.00,12624.43,2024-04-23,USD,Net 15
4893,INV-2024-004893,AR-2024-781261,1275,1670,6787,4,204,2024-07-18,2024-08-17,Paid,11932.23,596.61,0.00,12648.17,2024-09-13,USD,Net 45
4894,INV-2025-004894,AR-2025-827971,1476,2449,1823,3,220,2025-11-09,2026-01-08,Paid,1689.12,219.59,0.00,1790.47,2025-11-12,EUR,Net 45
4895,INV-2023-004895,AR-2023-728578,1447,735,11272,4,220,2023-03-07,2023-04-06,Open,19038.25,2474.97,0.00,0.00,,USD,Net 15
4896,INV-2025-004896,AR-2025-404732,523,2762,593,7,218,2025-06-16,2025-07-16,Open,15826.73,791.34,0.00,0.00,,CAD,Net 45
4897,INV-2023-004897,AR-2023-115650,458,802,2049,3,191,2023-05-30,2023-06-29,Paid,5972.04,0.00,0.00,6330.36,2023-07-04,USD,Net 30
4898,INV-2024-004898,AR-2024-839660,1183,74,14293,10,75,2024-10-25,2024-11-24,Paid,10569.99,0.00,0.00,11204.18,2024-10-31,USD,Net 30
4899,INV-2025-004899,AR-2025-834395,122,111,12107,11,19,2025-08-17,2025-09-01,Partially Paid,5802.07,0.00,0.00,3516.74,2025-08-18,USD,Net 30
4900,INV-2026-004900,AR-2026-544997,1883,1525,24188,8,57,2026-07-02,2026-08-01,Paid,1761.02,88.05,0.00,1866.68,2026-07-11,USD,Net 60
4901,INV-2023-004901,AR-2023-958143,2381,3612,1543,6,252,2023-01-29,2023-03-30,Open,4707.99,0.00,91.21,0.00,,EUR,Net 60
4902,INV-2024-004902,AR-2024-193887,2218,2618,16602,3,173,2024-01-16,2024-02-15,Partially Paid,16768.69,838.43,0.00,3366.02,2024-02-23,USD,net 30 
4903,INV-2026-004903,AR-2026-374463,1643,1891,,6,16,2026-01-26,2026-03-27,Partially Paid,416.15,20.81,0.00,17.16,2026-02-18,USD,Net 30
4904,INV-2023-004904,AR-2023-972993,694,3518,20849,2,45,2023-08-19,2023-09-03,Paid,9355.04,1216.15,0.00,9916.34,2023-10-15,USD,Net 30
4905,INV-2024-004905,AR-2024-567078,861,1913,2262,5,56,2024-02-15,2024-03-16,Overdue,3274.78,425.72,0.00,0.00,,USD,net 30 
4906,INV-2026-004906,AR-2026-792566,984,755,9726,2,233,2026-05-11,2026-05-26,Paid,3607.75,469.01,0.00,3824.22,2026-07-09,USD,Net 45
4907,INV-2024-004907,AR-2024-367635,1630,3147,1040,8,245,2024-01-19,2024-02-18,Open,10657.93,1385.53,0.00,0.00,,USD,Net 15
4908,INV-2023-004908,AR-2023-737958,1180,1425,16061,4,107,2023-11-24,2023-12-24,Paid,2350.87,0.00,0.00,2491.92,2024-01-13,GBP,Net 15
4909,INV-2025-004909,AR-2025-917215,649,3244,1503,2,118,2025-12-11,2025-12-26,Open,11110.76,777.75,0.00,0.00,,USD,Net 45
4910,INV-2023-004910,AR-2023-719558,44,637,,8,289,2023-04-18,2023-05-18,Paid,3390.57,0.00,0.00,3594.01,2023-05-31,USD,Net 60
4911,INV-2026-004911,AR-2026-520705,1655,206,2896,5,295,2026-03-23,2026-04-07,Overdue,9231.15,0.00,0.00,0.00,,USD,Net 45
4912,INV-2024-004912,AR-2024-242276,585,1298,22638,3,262,2024-12-12,2025-01-11,Paid,28101.21,0.00,0.00,29787.28,2025-02-16,usd,Net 30
4913,INV-2024-004913,AR-2024-972079,1791,68,10732,6,165,2024-03-13,2024-04-27,Paid,5884.97,411.95,0.00,6238.07,2024-04-22,usd,Net 30
4914,INV-2023-004914,AR-2023-476325,2192,640,20874,8,201,2023-04-27,2023-06-11,Partially Paid,8920.10,624.41,0.00,5094.21,2023-05-31,USD,net 30 
4915,INV-2023-004915,AR-2023-357435,966,2942,,10,248,2023-02-20,2023-03-22,Paid,9602.19,480.11,0.00,10178.32,2023-04-16,CAD,Net 60
4916,INV-2025-004916,AR-2025-648198,779,554,19122,9,103,2025-03-02,2025-03-17,Overdue,2005.86,260.76,0.00,0.00,,GBP,Net 60
4917,INV-2025-004917,AR-2025-391072,860,225,20042,3,94,2025-12-01,2026-01-30,Paid,707.17,35.36,0.00,749.60,2025-12-18,USD,net 30 
4918,INV-2025-004918,AR-2025-538632,2108,3026,2103,6,231,2025-08-05,2025-10-04,Open,20066.48,0.00,0.00,0.00,,USD,Net 15
4919,INV-2024-004919,AR-2024-921569,1198,1949,3688,4,213,2024-11-01,2024-12-16,Paid,16447.02,1151.29,0.00,17433.84,2024-12-03,USD,Net 60
4920,INV-2025-004920,AR-2025-464686,2357,1477,10976,11,262,2025-07-08,2025-09-06,Paid,6322.16,442.55,0.00,6701.49,2025-07-26,USD,Net 45
4921,INV-2025-004921,AR-2025-581058,336,2614,14281,5,4,2025-08-13,2025-09-12,Paid,19284.19,0.00,0.00,20441.24,2025-09-30,CAD,Net 60
4922,INV-2023-004922,AR-2023-338997,1047,1657,,2,128,2023-02-10,2023-04-11,Paid,19072.42,2479.41,2484.33,17732.43,2023-02-15,USD,Net 45
4923,INV-2025-004923,AR-2025-926953,1184,1223,771,10,178,2025-05-02,2025-06-01,Overdue,10472.14,523.61,0.00,0.00,,USD,net 30 
4924,INV-2024-004924,AR-2024-442914,316,2896,18075,3,56,2024-10-16,2024-11-15,Paid,17750.29,1242.52,0.00,18815.31,2024-11-16,USD,Net 30
4925,INV-2025-004925,AR-2025-745601,2098,3128,17954,7,31,2025-03-24,2025-04-08,Paid,15144.71,0.00,0.00,16053.39,2025-05-19,USD,Net 15
4926,INV-2026-004926,AR-2026-687047,1282,788,7465,2,112,2026-03-18,2026-05-17,Partially Paid,3511.04,175.55,0.00,354.47,2026-05-13,USD,net 30 
4927,INV-2024-004927,AR-2024-255077,705,1632,11316,3,196,2024-07-19,2024-08-18,Paid,4415.42,0.00,0.00,4680.35,2024-08-31,USD,Net 30
4928,INV-2025-004928,AR-2025-120166,902,2217,25779,7,234,2025-08-23,2025-10-22,Paid,3405.96,170.30,0.00,3610.32,2025-10-01,USD,Net 15
4929,INV-2023-004929,AR-2023-495596,1012,2629,11410,6,28,2023-12-03,2024-01-17,Paid,2668.13,346.86,0.00,2828.22,2023-12-10,USD,Net 15
4930,INV-2024-004930,AR-2024-374911,2125,2496,13782,9,118,2024-12-13,2025-01-12,Voided,24258.86,3153.65,0.00,0.00,,USD,Net 45
4931,INV-2024-004931,AR-2024-869355,489,1908,182,9,68,2024-01-08,2024-02-22,Paid,14055.78,702.79,0.00,14899.12,2024-01-10,USD,Net 60
4932,INV-2026-004932,AR-2026-342856,1816,2584,18690,3,7,2026-05-16,2026-07-15,Paid,7302.11,949.27,0.00,7740.24,2026-05-20,CAD,Net 60
4933,INV-2026-004933,AR-2026-928515,1985,1054,1999,11,107,2026-01-18,2026-02-02,Paid,26388.65,1847.21,0.00,27971.97,2026-01-29,USD,Net 30
4934,INV-2025-004934,AR-2025-197367,2455,1162,455,9,96,2025-01-04,2025-03-05,Paid,1475.48,191.81,0.00,1564.01,2025-02-15,USD,net 30 
4935,INV-2024-004935,AR-2024-458951,572,3112,9118,7,198,2024-10-28,2024-11-12,Partially Paid,8567.05,1113.72,0.00,798.56,2024-11-28,GBP,Net 45
4936,INV-2025-004936,AR-2025-818457,1775,2432,10517,8,72,2025-08-25,2025-10-09,Paid,15478.06,1083.46,0.00,16406.75,2025-09-07,USD,Net 30
4937,INV-2025-004937,AR-2025-701533,628,247,4044,8,160,2025-09-16,2025-10-31,Paid,1033.97,72.38,0.00,1096.01,2025-11-07,USD,Net 15
4938,INV-2025-004938,AR-2025-759857,227,519,,2,242,2025-01-31,2025-02-15,Paid,16712.18,835.61,0.00,17714.91,2025-04-08,CAD,Net 45
4939,INV-2025-004939,AR-2025-684992,564,507,8272,8,165,2025-02-08,2025-03-25,Paid,4400.24,220.01,0.00,4664.26,2025-02-18,USD,Net 15
4940,INV-2024-004940,AR-2024-967683,160,3185,21295,6,139,2024-07-20,2024-08-04,Paid,14232.45,1850.22,0.00,15086.40,2024-08-12,usd,Net 30
4941,INV-2026-004941,AR-2026-379316,2355,3049,25370,7,99,2026-04-26,2026-06-25,Paid,17465.61,2270.53,0.00,18513.55,2026-06-02,CAD,Net 45
4942,INV-2023-004942,AR-2023-665290,815,626,18547,7,309,2023-08-17,2023-10-16,Paid,9532.10,1239.17,0.00,10104.03,2023-10-09,USD,Net 30
4943,INV-2025-004943,AR-2025-337088,1244,3005,12515,6,309,2025-06-10,2025-07-10,Paid,23068.89,2998.96,0.00,24453.02,2025-07-29,USD,Net 15
4944,INV-2026-004944,AR-2026-683796,1835,3169,6191,4,210,2026-02-09,2026-03-26,Overdue,37480.45,1874.02,0.00,0.00,,USD,Net 30
4945,INV-2024-004945,AR-2024-563848,834,2659,20442,10,20,2024-03-12,2024-04-26,Partially Paid,3287.37,0.00,0.00,2487.12,2024-05-12,EUR,Net 15
4946,INV-2024-004946,AR-2024-974129,133,3563,,1,125,2024-04-21,2024-05-21,Paid,3806.17,0.00,0.00,4034.54,2024-05-30,USD,Net 30
4947,INV-2024-004947,AR-2024-205902,2256,2242,20662,6,199,2024-04-02,2024-05-02,Paid,955.02,66.85,0.00,1012.32,2024-05-04,USD,Net 60
4948,INV-2024-004948,AR-2024-618272,263,661,6571,11,149,2024-07-02,2024-08-01,Paid,2506.59,175.46,0.00,2656.98,2024-08-11,USD,Net 60
4949,INV-2026-004949,AR-2026-800397,2212,2306,14779,3,205,2026-01-01,2026-01-31,Open,3262.51,0.00,0.00,0.00,,EUR,Net 30
4950,INV-2023-004950,AR-2023-975659,1216,3437,1971,7,19,2023-06-21,2023-08-20,Paid,30543.60,1527.18,0.00,32376.22,2023-08-14,USD,net 30 
4951,INV-2026-004951,AR-2026-974179,1157,2658,14974,9,178,2026-07-26,2026-08-25,Open,6674.06,467.18,0.00,0.00,,USD,Net 15
4952,INV-2026-004952,AR-2026-681311,461,578,17114,3,72,2026-03-10,2026-04-09,Paid,4779.57,238.98,0.00,5066.34,2026-04-08,EUR,Net 45
4953,INV-2024-004953,AR-2024-257672,1161,3505,,3,79,2024-11-27,2025-01-11,Paid,10259.06,1333.68,0.00,10874.60,2025-02-03,USD,Net 15
4954,INV-2026-004954,AR-2026-945867,626,2752,3801,11,201,2026-06-16,2026-07-16,Overdue,1838.06,91.90,0.00,0.00,,usd,Net 30
4955,INV-2026-004955,AR-2026-678965,1554,965,25448,3,28,2026-01-20,2026-02-04,Paid,8963.71,1165.28,0.00,9501.54,2026-01-21,EUR,Net 30
4956,INV-2024-004956,AR-2024-501771,471,3038,18118,2,287,2024-12-03,2025-01-17,Open,18748.65,1312.41,0.00,0.00,,USD,Net 30
4957,INV-2023-004957,AR-2023-285385,736,3617,2866,4,239,2023-10-09,2023-10-24,paid ,14703.97,1029.28,0.00,0.00,2023-12-16,USD,Net 15
4958,INV-2023-004958,AR-2023-214878,1967,3132,23851,8,218,2023-09-06,2023-10-06,Paid,9824.81,0.00,0.00,10414.30,2023-10-01,usd,Net 15
4959,INV-2023-004959,AR-2023-654092,1183,74,10673,10,254,2023-10-21,2023-12-20,Paid,16512.38,2146.61,0.00,17503.12,2023-11-09,USD,Net 60
4960,INV-2026-004960,AR-2026-671373,1656,382,10799,11,121,2026-04-25,2026-06-24,Paid,1580.70,205.49,0.00,1675.54,2026-06-03,CAD,Net 15
4961,INV-2025-004961,AR-2025-361073,1801,2828,15591,11,265,2025-09-16,2025-10-01,Paid,101.41,0.00,0.00,107.49,2025-11-09,USD,net 30 
4962,INV-2025-004962,AR-2025-973920,1720,2638,18611,2,193,2025-11-11,2025-12-11,Paid,9447.73,472.39,0.00,10014.59,2025-11-15,CAD,net 30 
4963,INV-2024-004963,AR-2024-623755,1299,3152,,3,267,2024-05-21,2024-07-20,paid ,12378.67,1609.23,4027.97,0.00,2024-05-22,CAD,Net 15
4964,INV-2024-004964,AR-2024-737666,626,2620,,11,154,2024-11-29,2025-01-28,Paid,12468.61,0.00,0.00,13216.72,2025-02-04,USD,Net 30
4965,INV-2026-004965,AR-2026-395466,1523,1508,21115,3,191,2026-04-16,2026-05-01,Open,4985.32,249.27,0.00,0.00,,EUR,Net 60
4966,INV-2026-004966,AR-2026-705390,1991,2804,16580,9,93,2026-07-10,2026-08-09,Paid,348.16,45.26,0.00,369.05,2026-07-30,CAD,Net 60
4967,INV-2024-004967,AR-2024-405643,469,441,1410,6,26,2024-04-24,2024-05-09,Paid,2188.19,284.46,0.00,2319.48,2024-06-06,USD,Net 60
4968,INV-2026-004968,AR-2026-415844,1040,1440,8882,6,123,2026-05-05,2026-05-20,Paid,28756.55,3738.35,0.00,30481.94,2026-05-16,USD,Net 15
4969,INV-2026-004969,AR-2026-503797,1824,3007,11660,5,30,2026-05-23,2026-06-07,Paid,4525.42,316.78,1142.45,3654.49,2026-05-27,USD,Net 30
4970,INV-2025-004970,AR-2025-774378,2489,3484,9000,4,161,2025-10-30,2025-12-14,Paid,9623.68,0.00,0.00,10201.10,2025-11-07,USD,Net 30
4971,INV-2025-004971,AR-2025-529808,1846,2098,18642,9,108,2025-11-25,2026-01-09,Partially Paid,10546.79,1371.08,0.00,7767.74,2025-12-21,USD,Net 60
4972,INV-2025-004972,AR-2025-156674,787,3289,14303,2,291,2025-01-09,2025-02-08,Paid,4119.75,0.00,0.00,4366.94,2025-03-03,USD,Net 30
4973,INV-2025-004973,AR-2025-256620,109,1081,24067,1,26,2025-08-22,2025-10-06,Overdue,6890.37,344.52,0.00,0.00,,EUR,Net 45
4974,INV-2024-004974,AR-2024-587837,1342,3622,,6,254,2024-08-11,2024-10-10,Open,10341.94,723.94,0.00,0.00,,USD,net 30 
4975,INV-2023-004975,AR-2023-553083,67,1450,13549,11,204,2023-09-27,2023-10-27,Overdue,13519.29,675.96,3132.47,0.00,,USD,Net 30
4976,INV-2023-004976,AR-2023-845702,704,3356,12014,7,280,2023-01-25,2023-03-11,Partially Paid,8611.77,430.59,0.00,8404.53,2023-01-28,USD,Net 30
4977,INV-2023-004977,AR-2023-925948,1967,3132,23851,8,110,2023-09-10,2023-11-09,Overdue,12909.10,0.00,0.00,0.00,,usd,Net 30
4978,INV-2024-004978,AR-2024-840342,2159,2630,4618,3,51,2024-05-30,2024-06-29,Overdue,2125.30,148.77,0.00,0.00,,USD,Net 60
4979,INV-2023-004979,AR-2023-268895,358,1137,4071,7,147,2023-09-30,2023-11-29,Paid,3726.74,0.00,786.45,3163.90,2023-10-15,USD,Net 60
4980,INV-2024-004980,AR-2024-764624,1583,529,1731,9,291,2024-07-02,2024-08-16,Paid,13284.31,929.90,0.00,14081.37,2024-07-03,USD,net 30 
4981,INV-2023-004981,AR-2023-931806,752,1615,17349,8,234,2023-12-11,2023-12-26,Paid,2064.28,0.00,0.00,2188.14,2024-01-25,USD,net 30 
4982,INV-2024-004982,AR-2024-838363,294,1650,18081,1,4,2024-04-20,2024-05-05,Paid,10926.72,764.87,0.00,11582.32,2024-05-26,USD,Net 60
4983,INV-2025-004983,AR-2025-586085,2475,1926,,10,60,2025-06-08,2025-06-23,Paid,4586.21,321.03,0.00,4861.38,2025-07-16,USD,Net 15
4984,INV-2023-004984,AR-2023-909052,1788,3302,19054,4,233,2023-10-08,2023-10-23,Paid,678.23,47.48,0.00,718.92,2023-12-06,USD,Net 45
4985,INV-2025-004985,AR-2025-152728,2035,1049,11754,7,198,2025-04-14,2025-05-14,Open,8762.25,438.11,0.00,0.00,,USD,Net 30
4986,INV-2024-004986,AR-2024-939536,698,3259,4871,3,56,2024-08-16,2024-09-15,Paid,48521.90,3396.53,0.00,51433.22,2024-10-08,USD,Net 30
4987,INV-2024-004987,AR-2024-636396,417,3358,22394,11,248,2024-08-31,2024-10-15,Paid,11956.85,597.84,0.00,12674.26,2024-09-24,GBP,Net 30
4988,INV-2025-004988,AR-2025-678229,1712,2225,14645,6,4,2025-02-03,2025-03-05,Paid,4259.57,0.00,0.00,4515.14,2025-04-10,USD,Net 30
4989,INV-2023-004989,AR-2023-713446,917,3474,7633,8,164,2023-07-18,2023-09-16,Voided,20899.34,1462.95,0.00,0.00,,USD,Net 45
4990,INV-2023-004990,AR-2023-997389,2119,2639,6681,11,180,2023-08-25,2023-09-24,Paid,15263.98,763.20,0.00,16179.82,2023-09-04,USD,Net 15
4991,INV-2026-004991,AR-2026-659168,1705,370,16238,4,94,2026-07-02,2026-07-17,Open,26012.58,1300.63,0.00,0.00,,USD,Net 45
4992,INV-2023-004992,AR-2023-434600,1702,244,,3,224,2023-04-09,2023-06-08,Overdue,28225.68,0.00,0.00,0.00,,EUR,Net 30
4993,INV-2026-004993,AR-2026-866581,146,1155,2905,10,42,2026-03-02,2026-04-01,Paid,3161.26,410.96,0.00,3350.93,2026-04-03,USD,Net 60
4994,INV-2025-004994,AR-2025-240721,217,1940,16344,2,205,2025-08-07,2025-08-22,Paid,33771.70,2364.02,0.00,35798.00,2025-10-02,CAD,Net 15
