address_id,customer_id,region_id,address_type,site_name,address_line_1,city,postal_code,is_primary,active_flag,validated_on
932,438,6,Billing,Brightwell Seafood Group HQ,742 Foundry Way,Dallas,32553,True,True,2026-01-25
933,439,3,Billing,Ardent Pharma Labs HQ,1122 Harvester Road,Chicago,91867,True,True,2023-10-14
934,440,7,Billing,Crown Meal Systems Co-op HQ,78 Harvester Road,London,34396,True,True,2026-03-13
935,440,7,Delivery,Crown Meal Systems Co-op DC,897 Canal Street,Ottawa,28850,False,True,2024-01-24
936,441,10,Billing,Orchard Pharma Group HQ,8051 Vine Street,Berlin,EH3 7A,True,True,2023-09-10
937,442,2,Billing,Forge Laboratories Logisti HQ,9796 Canal Street,Atalnta,90516,True,True,2024-12-26
938,442,11,Cross-Dock,Forge Laboratories Logisti DC,1438 Juniper Avenue,Amsterdam,EH1 7C,False,True,2024-06-30
939,443,2,Billing,Westline Beverage Partners HQ,3911 Vine Street, Charlotte,62307,True,True,2024-07-03
940,444,7,Billing,Helix Foods Mfg HQ,4372 Vine Street,Ottawa,43137,True,True,2023-03-10
941,444,2,Delivery,Helix Foods Mfg DC,1734 Market Row,Charlotte,92964,False,False,2025-03-06
942,445,10,Billing,Granite Cold Foods Supply HQ,3279 Ridgeview Road,Cologne,EH2 8B,True,True,2024-12-07
943,446,4,Billing,riverbend meal systems par hq,6152 Marlow Parkway,Denver,27138,True,True,2023-08-04
944,446,7,Returns,Riverbend Meal Systems Par DC,5422 Harvester Road,Ottawa,36857,False,True,2026-03-05
945,446,4,Production Site,Riverbend Meal Systems Par Plant,1180 Mill Lane,Albuquerque,93712,False,True,2024-01-03
946,447,7,Billing,Lantern Nutrition Manufact HQ,3181 Canal Street,Toronto,80226,True,True,2025-03-26
947,448,8,Billing,Pioneer Foods Distribution HQ,2693 Harvester Road,Sherbrooke,24899,True,True,2024-04-21
948,448,5,Returns,Pioneer Foods Distribution DC,4543 Marlow Parkway,San Diego,52040,False,True,
949,449,2,Billing,Harbor Laboratories Partne HQ,2840 Dockside Lane,Atlanta,94186,True,True,
950,449,4,Cross-Dock,Harbor Laboratories Partne DC,403 Station Road,Albuquerque,73231,False,True,2025-01-12
951,449,4,Production Site,Harbor Laboratories Partne Plant,2902 Canal Street,Phoenix,46353,False,True,2025-11-15
952,450,6,Billing,Trinity Laboratories Labs HQ ,4721 Ridgeview Road,San Antonio,55721,True,True,2024-09-15
953,450,6,Cross-Dock,Trinity Laboratories Labs DC,4079 Station Road,San Antonio,20799,False,True,2024-07-31
954,451,7,Billing,Riverbend Pharma Supply HQ,4411 Station Road,Ottawa,54350,True,True,2023-02-12
955,451,1,Returns,Riverbend Pharma Supply DC,1630 Station Road,Hartford,75620,False,True,2023-12-04
956,452,5,Billing,Solace Pet Nutrition Suppl HQ,7485 Market Row,San Diego,58551,True,True,2025-02-27
957,452,3,Delivery,Solace Pet Nutrition Suppl DC,5473 Vine Street,Minneapolis,25593,False,True,2025-05-17
958,453,6,Billing,Riverbend Biologics Mfg HQ,6534 Harvester Road,Dallas,35259,True,True,2026-01-13
959,453,6,Production Site,Riverbend Biologics Mfg DC,2071 Station Road,Austin,33694,False,True,2023-05-08
960,453,6,Production Site,Riverbend Biologics Mfg Plant,2166 Harvester Road,San Antonio,87229,False,True,2023-04-26
961,453,6,Returns,Riverbend Biologics Mfg Annex,2454 Canal Street,Dallas,13754,False,True,2025-09-10
962,454,4,Billing,SOLACE BIOLOGICS HOLDINGS HQ,9819 Dockside Lane,Las Vegas,76676,True,True,2025-07-20
963,455,9,Billing,Ardent Foods Manufacturing HQ,7234 Harvester Road,London,SE9 7C,True,True,2025-09-17
964,456,5,Billing,Lakeside Foods Manufacturi HQ,5144 Crescent Drive,San Diego,63731,True,True,2023-11-29
965,456,5,Delivery,Lakeside Foods Manufacturi DC,135 Juniper Avenue,San Diego,20041,False,True,2024-11-22
966,456,5,Cross-Dock,Lakeside Foods Manufacturi Plant,7292 Mill Lane,Seattle,52761,False,True,2024-08-01
967,456,11,Delivery,Lakeside Foods Manufacturi Annex,5006 Juniper Avenue,Utrecht,SE2 1D,False,True,2026-01-07
968,457,5,Billing,Lakeside Cold Foods Distri HQ,1554 Crescent Drive,Seattle,80495,True,True,
969,457,5,Returns,Lakeside Cold Foods Distri DC,9944 Market Row,Los Angeles,43992,False,True,2024-10-05
970,457,9,Cross-Dock,Lakeside Cold Foods Distri Plant,2439 Marlow Parkway,Leeds,L2 5B,False,True,2023-08-11
971,458,3,Billing,Oakmont Pet Nutrition Part HQ,8619 Dockside Lane,Minneapolis ,70328,True,True,2025-04-23
972,459,4,Billing,Orchard Foods Partners HQ,8862 Crescent Drive,Las Vegas,39248,True,True,2024-06-10
973,460,8,Billing,Lakeside Beverage Labs HQ,1646 Market Row,Quebec City,20004,True,True,2023-03-02
974,460,8,Cross-Dock,Lakeside Beverage Labs DC,6089 Vine Street,Sherbrooke,55524,False,True,2026-02-13
975,460,11,Cross-Dock,Lakeside Beverage Labs Plant,397 Foundry Way,Rotterdam,M3 7D,False,True,2026-03-02
976,460,8,Production Site,Lakeside Beverage Labs Annex,2821 Station Road,Laval,69745,False,True,2023-06-06
977,461,3,Billing,Riverbend Dairy Co-op  HQ,1445 Foundry Way,Detroit,15114,True,True,2023-03-05
978,461,3,Returns,Riverbend Dairy Co-op  DC,1804 Ridgeview Road,Minneapolis,32908,False,True,2023-02-01
979,462,4,Billing,Cobalt Foosd Partners HQ,2536 Station Road,Albuquerque,29699,True,True,2024-06-06
980,462,4,Cross-Dock,Cobalt Foosd Partners DC,8297 Ridgeview Road,Las Vegas,50979,False,True,2023-07-18
981,462,9,Delivery,Cobalt Foosd Partners Plant,8539 Crescent Drive,London,L8 1A,False,True,2024-10-20
982,463,11,Billing,Oakmont Seafood Holdings HQ,876 Market Row,Rottredam,B8 6C,True,True,2026-03-07
983,464,3,Billing,Lakeside Meal Systems Food HQ,5587 Canal Street,Minneapolis,40293,True,True,2023-04-06
984,464,8,Production Site,Lakeside Meal Systems Food DC,7099 Harvester Road,Sherbrooke,81116,False,True,2024-08-16
985,465,9,Billing,Aster Ingredients Supply HQ,8605 Foundry Way,Manchester,SE3 9C,True,True,
986,465,9,Production Site,Aster Ingredients Supply DC,6474 Market Row,Manchester,EH3 8B,False,True,
987,466,7,Billing,Bluevale Specialty Produce HQ,6374 Canal Street,London,53681,True,True,2024-06-25
988,466,8,Cross-Dock,Bluevale Specialty Produce DC,374 Foundry Way,Montreal,18259,False,True,2025-10-06
989,466,7,Production Site,Bluevale Specialty Produce Plant,3044 Juniper Avenue,London,22629,False,True,2023-02-15
990,467,8,Billing,Aster Ingredients Distribu HQ,2043 Dockside Lane,Montreal,72031,True,True,2025-07-14
991,467,9,Cross-Dock,Aster Ingredients Distribu DC,9733 Station Road,Leeds,B7 4D,False,True,2024-07-23
992,468,9,Billing,Cardinal Biologics Co-op HQ,1157 Market Row,Leeds,M8 8A,True,True,2025-01-15
993,468,9,Returns,Cardinal Biologics Co-op DC,4604 Ridgeview Road,London,B2 4B,False,True,2025-09-02
994,468,9,Production Site,Cardinal Biologics Co-op Plant,7011 Juniper Avenue,London,M8 2B,False,True,2023-06-15
995,468,9,Delivery,Cardinal Biologics Co-op Annex,8276 Juniper Avenue,Leeds,SE4 3D,False,True,2025-07-03
996,469,6,Billing,Mosaic Floral Logistics Fo HQ,3213 Station Road,Dallas,31481,True,True,2025-10-06
997,469,6,Production Site,Mosaic Floral Logistics Fo DC,7456 Dockside Lane,Austin,67945,False,True,
998,470,2,Billing,Aster Floral Logistics Log HQ,3204 Crescent Drive,Atlanta,45493,True,True,2024-08-05
999,470,2,Cross-Dock,Aster Floral Logistics Log DC,719 Harvester Road,Atlanta,59665,False,False,2024-03-19
1000,471,2,Billing,Forge Laboratories Partner HQ ,8925 Mill Lane,Charlotte,68404,True,True,2023-05-31
1001,472,9,Billing,Orchard Nutrition Partners HQ,5337 Juniper Avenue,Manchester,EH7 1C,True,True,2023-05-25
1002,473,11,Billing, Vantage Foods Group HQ,6894 Marlow Parkway,Utrecht,M9 3D,True,True,2025-11-13
1003,473,11,Delivery, Vantage Foods Group DC,2058 Harvester Road,Utrecht,L1 4B,False,True,2025-11-13
1004,473,11,Cross-Dock, Vantage Foods Group Plant,6450 Canal Street,Utrecht,M1 1D,False,True,2026-01-30
1005,474,7,Billing,Cobalt Foods Mfg HQ,846 Juniper Avenue,Hamilton,73821,True,True,2023-04-19
1006,474,2,Production Site,Cobalt Foods Mfg DC,5440 Ridgeview Road,Charlotte,64406,False,True,
1007,475,3,Billing,Crescent Beverage Partners HQ,1278 Harvester Road,Detroit,68351,True,True,2025-09-11
1008,475,3,Returns,Crescent Beverage Partners DC,8100 Marlow Parkway,Minneapolis,93162,False,True,2024-12-19
1009,476,9,Billing,Bluevale Biologics Labs HQ,8644 Canal Street,Manchester,SE4 6A,True,True,2023-12-03
1010,476,9,Delivery,bluevale biologics labs dc,4655 Dockside Lane,Bristol,L3 4A,False,True,2025-10-23
1011,476,9,Production Site,Bluevale Biologics Labs Plant,9397 Vine Street,Bristol,M4 7A,False,True,2023-01-10
1012,477,7,Billing,Meridian Dairy Group HQ,4160 Harvester Road,Hamilton,76136,True,True,2025-12-12
1013,477,10,Production Site,Meridian Dairy Group DC,5943 Dockside Lane,Cologne,B8 9D,False,True,2024-05-23
1014,478,4,Billing,Crown Floral Logistics Mfg HQ,2377 Marlow Parkway,Denver,50742,True,True,2023-01-04
1015,479,9,Billing,Cardinal Laboratories Part HQ,2626 Juniper Avenue,Manchester,EH5 5A,True,True,2023-03-12
1016,480,7,Billing,Trinity Floral Logistics G HQ,4709 Marlow Parkway,London,12632,True,True,2024-05-25
1017,481,8,Billing,Northwind Ingredients Manu HQ,5600 Juniper Avenue,Montreal,22973,True,True,2025-08-20
1018,481,8,Cross-Dock,Northwind Ingredients Manu DC,6379 Dockside Lane,Sherbrooke,25937,False,True,2024-12-30
1019,481,8,Returns,Northwind Ingredients Manu Plant,8904 Vine Street,Quebec City,94096,False,True,2023-07-30
1020,481,8,Returns,Northwind Ingredients Manu Annex,8692 Station Road,Laval,89301,False,True,2024-04-09
1021,482,1,Billing,Oakmont Meal Systems Group HQ,1936 Canal Street,Newark,13694,True,True,2023-01-15
1022,482,6,Delivery,Oakmont Meal Systems Group DC,7664 Market Row,Houston,73507,False,True,2023-10-03
1023,483,8,Billing,Crown Biologics Group HQ,3750 Mill Lane,Laval,35461,True,True,2024-04-20
1024,484,1,Billing,Bluevale Specialty Produce HQ,6602 Mill Lane,Boston,43699,True,True,2024-05-20
1025,484,1,Delivery,Bluevale Specialty Produce DC,4967 Ridgeview Road,Boston,79651,False,True,2025-08-03
1026,484,1,Returns,Bluevale Specialty Produce Plant,6662 Juniper Avenue,Hartford,77217,False,True,2023-03-13
1027,485,4,Billing,Harbor Beverage Labs HQ,6849 Ridgeview Road,Denver,50426,True,True,2024-08-29
1028,486,2,Billing,Cardinal Nutrition Parnter HQ,5050 Ridgeview Road,Nashville,60679,True,True,2024-09-07
1029,486,2,Cross-Dock,Cardinal Nutrition Parnter DC,7991 Crescent Drive,Charlotte,60113,False,True,2025-06-30
1030,487,2,Billing,Trinity Meal Systems Partn HQ,2958 Mill Lane,Charlotte,63326,True,True,2023-10-20
1031,487,2,Delivery,Trinity Meal Systems Partn DC,5385 Canal Street,Nashville,18167,False,True,2024-01-25
1032,487,8,Production Site,Trinity Meal Systems Partn Plant,7185 Foundry Way,Laval,84689,False,True,2025-05-15
1033,488,3,Billing,Northwind Specialty Produc HQ,3320 Crescent Drive,Minneapolis,73722,True,True,2026-02-11
1034,489,9,Billing,Ardent Seafood Group HQ,2786 Ridgeview Road,Leeds,EH8 2D,True,True,2023-04-17
1035,489,8,Cross-Dock,Ardent Seafood Group DC,3751 Canal Street,Laval,76680,False,True,2023-09-26
1036,490,5,Billing, Brightwell Floral Logisti HQ,4888 Ridgeview Road,Los Angeles,65332,True,False,2025-01-26
1037,490,11,Production Site, Brightwell Floral Logisti DC,250 Foundry Way,Eindhoven,EH5 7B,False,True,2026-01-19
1038,491,5,Billing,Briar Meal Systems Distrib HQ,7831 Juniper Avenue,Seattle,48824,True,True,2024-03-28
1039,491,5,Cross-Dock,Briar Meal Systems Distrib DC,5286 Ridgeview Road,Seattle,92203,False,True,2024-07-30
1040,492,1,Billing,Orchard Specialty Produce  HQ,8927 Marlow Parkway,Newark,51539,True,False,2024-07-09
1041,492,1,Cross-Dock,Orchard Specialty Produce  DC,4064 Foundry Way,Portland,68681,False,True,2024-02-17
1042,493,9,Billing,Northwind Seafood Foods HQ,4916 Mill Lane,London,M4 1A,True,True,2024-10-01
1043,494,4,Billing,Briar Dairy Holdings HQ,8502 Market Row,Las Vegas,65047,True,True,2025-08-30
1044,494,6,Returns,Briar Dairy Holdings DC,6774 Market Row,San Antonio,45995,False,True,2025-09-06
1045,495,6,Billing,Cobalt Cold Foods Holdings HQ,2296 Market Row,San Antonio,74859,True,True,2024-02-14
1046,496,9,Billing,Cobalt Specialty Produce M HQ,6383 Market Row,manchester,EH5 3C,True,True,2023-03-13
1047,496,9,Production Site,Cobalt Specialty Produce M DC,6888 Vine Street,London,SE3 7C,False,True,2023-03-08
1048,497,10,Billing,summit meal systems supply HQ,1934 Harvester Road,Cologne,EH3 7A,True,True,2025-07-07
1049,497,10,Delivery,summit meal systems supply DC,4590 Crescent Drive,Munich,B3 3A,False,True,2024-11-25
1050,497,10,Production Site,summit meal systems supply Plant,8987 Vine Street,Hamburg,M7 6D,False,True,2024-10-17
1051,497,10,Production Site,summit meal systems supply Annex,5291 Crescent Drive,Hamburg,SE3 6A,False,True,2024-05-16
1052,498,3,Billing,Lantern Beverage Manufactu HQ,408 Crescent Drive,Minneapolis,84062,True,True,2023-09-19
1053,498,3,Cross-Dock,Lantern Beverage Manufactu DC,5518 Foundry Way,Columbus,87987,False,True,
1054,498,3,Delivery,Lantern Beverage Manufactu Plant,9742 Marlow Parkway,Chicago,25120,False,True,2025-07-03
1055,498,3,Cross-Dock,Lantern Beverage Manufactu Annex,4129 Juniper Avenue,Minneapolis,90818,False,True,2024-09-22
1056,499,4,Billing, Brightwell Ingredients Lab HQ,8591 Juniper Avenue,Phoenix,96668,True,True,2025-02-06
1057,500,6,Billing,Granite Meal Systems Manuf HQ,1574 Harvester Road,Houston,44502,True,True,2025-04-11
1058,500,6,Production Site,Granite Meal Systems Manuf DC,9090 Vine Street,Houston,19117,False,True,2025-06-14
1059,501,6,Billing,Orchard Nutrition Distribu HQ,7734 Mill Lane,San Antonio,47779,True,True,
1060,502,1,Billing,Riverbend Pet Nutrition Ho HQ,5657 Vine Street,Newark,74198,True,True,2023-09-19
1061,502,4,Production Site,Riverbend Pet Nutrition Ho DC,6294 Foundry Way,Denver,45118,False,True,2025-03-16
1062,503,5,Billing,Bluevale Nutrition Co-op HQ,8378 Market Row,San Diego,83656,True,True,2025-08-30
1063,504,6,Billing,Granite Floral Logistics M HQ,5293 Vine Street,Austin,69956,True,True,2025-10-03
1064,505,11,Billing,Crown Specialty Produce Mf HQ,7013 Juniper Avenue,Rotterdam,M4 3D,True,True,2024-12-03
1065,505,11,Delivery,Crown Specialty Produce Mf DC,3217 Harvester Road,Utrecht,SE9 4C,False,True,2025-06-24
1066,506,9,Billing,Cobalt Seafood Supply HQ,6446 Dockside Lane,Leeds,L5 9C,True,True,2024-11-14
1067,506,9,Cross-Dock,Cobalt Seafood Supply DC,1161 Vine Street,London,B2 3D,False,True,2025-05-27
1068,506,9,Production Site,Cobalt Seafood Supply Plant,9695 Marlow Parkway,Bristol,SE2 9B,False,True,2026-02-08
1069,507,8,Billing,Pioneer Foods Foods HQ,4558 Marlow Parkway,Sherbrooke,45999,True,True,2024-06-07
1070,507,7,Delivery,Pioneer Foods Foods DC,1123 Juniper Avenue,Toronto,29041,False,False,2023-04-22
1071,508,1,Billing,Oakmont Ingredients Foods HQ,1038 Marlow Parkway,Portland,80006,True,True,2024-07-22
1072,509,3,Billing,Northwind Pet Nutrition Mf HQ,4765 Mill Lane,Minneapolis,63108,True,True,2024-10-17
1073,510,1,Billing,Orchard Nutrition Partners HQ,5788 Ridgeview Road,Newark,27812,True,True,2025-09-18
1074,510,1,Returns,Orchard Nutrition Partners DC,7471 Crescent Drive,Portland,30822,False,False,2025-03-06
1075,511,11,Billing,SummitP harma Partners HQ,9060 Dockside Lane,Amsterdam,L5 4C,True,True,2024-08-29
1076,511,6,Returns,SummitP harma Partners DC,3954 Marlow Parkway,Houston,78572,False,True,2025-03-24
1077,512,11,Billing,Oakmont Specialty Produce  HQ,7778 Marlow Parkway,Rotterdam,B5 7B,True,True,2023-01-27
1078,512,11,Cross-Dock,Oakmont Specialty Produce  DC,2649 Juniper Avenue,Eindhoven,M1 6B,False,True,2024-12-22
1079,512,11,Production Site,Oakmont Specialty Produce  Plant,5990 Foundry Way,Amsterdam,EH9 7B,False,True,2023-08-07
1080,512,11,Returns,Oakmont Specialty Produce  Annex ,2820 Juniper Avenue,Eindhoven,M6 3B,False,False,2025-10-01
1081,513,10,Billing,Lantern Nutrition Supply HQ,2632 Mill Lane,Munich,SE3 7D,True,True,2023-05-30
1082,514,5,Billing,Briar Pharma Holdings HQ,5037 Station Road,Oakland,20593,True,True,2025-06-17
1083,514,7,Cross-Dock,Briar Pharma Holdings DC,6660 Crescent Drive,Toronto,37144,False,True,2025-11-30
1084,515,5,Billing,Granite Pharma Co-op HQ,1038 Ridgeview Road,Los Angeles,54291,True,True,2023-11-21
1085,515,5,Production Site,Granite Pharma Co-op DC,5537 Foundry Way,Los Angeles,94815,False,True,
1086,515,5,Delivery,Granite Pharma Co-op Plant,4277 Mill Lane,Okaland,22876,False,True,2026-03-18
1087,516,7,Billing,Helix Specialty Produce Di HQ,5423 Juniper Avenue,London,25548,True,True,2026-02-10
1088,517,10,Billing,Cedar Beverage Foods HQ,1780 Ridgeview Road,Hamburg,B9 9C,True,True,2024-11-02
1089,517,3,Cross-Dock,CEDAR BEVERAGE FOODS DC,8895 Juniper Avenue,Columbus,87224,False,True,2024-10-28
1090,517,10,Returns,Cedar Beverage Foods Plant,5909 Foundry Way,Cologne,EH1 9A,False,True,2025-03-19
1091,517,1,Cross-Dock,Cedar Beverage Foods Annex,1588 Harvester Road,Boston,16922,False,True,2023-10-12
1092,518,2,Billing,Bluevale Nutrition Labs HQ,6382 Vine Street,Charlotte,81348,True,True,2025-03-31
1093,518,2,Cross-Dock,Bluevale Nutrition Labs DC,7497 Dockside Lane,Orlando,77915,False,True,2025-02-02
1094,519,1,Billing,Solace Meal Systems Supply HQ,1560 Vine Street,Portland,44013,True,True,2023-06-14
1095,519,1,Cross-Dock,Solace Meal Systems Supply DC,1213 Mill Lane,Portland,17790,False,True,2025-07-09
1096,520,9,Billing,Briar Cold Foods Manufactu HQ,4232 Canal Street,Bristol,B4 7B,True,True,2024-03-28
1097,520,8,Cross-Dock,Briar Cold Foods Manufactu DC,9640 Canal Street,Sherbrooke,88793,False,True,2025-11-24
1098,520,9,Delivery, Briar Cold Foods Manufactu Plant,8792 Juniper Avenue,Bristol,L3 1A,False,True,2023-03-29
1099,521,11,Billing,Bluevale Cold Foods Distri HQ,1197 Juniper Avenue,Eindhoven,M7 4A,True,True,2023-07-04
1100,521,11,Delivery,Bluevale Cold Foods Distri DC,777 Mill Lane,amsterdam,M3 4D,False,True,
1101,522,9,Billing,Solace Floral Logistics Ma HQ,6692 Market Row,Leeds,SE5 5A,True,True,2025-08-09
1102,522,10,Cross-Dock,Solace Floral Logistics Ma DC,4276 Station Road,Hamburg,B5 3A,False,True,2025-07-14
1103,522,10,Delivery,Solace Floral Logistics Ma Plant,6874 Mill Lane,Berlin,EH6 6D,False,True,2023-12-13
1104,523,7,Billing,Helix Floral Logistics Foo HQ ,9599 Canal Street,Ottawa,86998,True,True,2024-08-03
1105,523,7,Production Site,Helix Floral Logistics Foo DC,5909 Foundry Way,Toronto,39271,False,True,2024-05-31
1106,523,7,Returns,Helix Floral Logistics Foo Plant,856 Foundry Way,Toronto,50901,False,True,2023-10-11
1107,524,11,Billing,Helix Pharma Distribution HQ,3081 Harvester Road,Amsterdam,M3 1B,True,True,2025-04-12
1108,525,11,Billing,Bluevale Cold Foods Co-op HQ,1614 Mill Lane,Amsterdam,SE1 4C,True,True,2024-06-30
1109,526,10,Billing,Orchard Pet Nutrition Hold HQ,1173 Crescent Drive, Cologne,L4 2A,True,True,2023-07-16
1110,526,10,Returns,Orchard Pet Nutrition Hold DC,549 Foundry Way,Munich,SE7 9D,False,True,2024-02-07
1111,527,1,Billing,Everfield Pharma Holdings HQ,3572 Station Road,Newark,97276,True,True,2023-11-15
1112,528,3,Billing,Crown Biologics Holdings HQ,355 Market Row,Chicago,73492,True,True,2024-10-26
1113,528,3,Production Site,Crown Biologics Holdings DC,2323 Canal Street,Detroit,30537,False,True,2025-01-09
1114,528,3,Returns,CROWN BIOLOGICS HOLDINGS PLANT,6892 Mill Lane,Chicago,80260,False,True,2025-08-16
1115,529,7,Billing,Vantage Specialty Produce  HQ,8933 Juniper Avenue,Ottawa,59020,True,True,2025-05-30
1116,529,8,Delivery,Vantage Specialty Produce  DC,8666 Crescent Drive,Montreal,48074,False,True,2024-10-09
1117,530,8,Billing,Northwind Cold Foods Holdi HQ,2544 Mill Lane,Laval,88162,True,True,
1118,530,8,Delivery,Northwind Cold Foods Holdi DC,1178 Vine Street,Laval,45296,False,True,
1119,530,8,Returns,Northwind Cold Foods Holdi Plant,8041 Harvester Road,Sherbrooke,91484,False,True,2025-02-08
1120,531,7,Billing,Harbor Beverage Holdings HQ,3305 Market Row,London,80241,True,True,2026-01-25
1121,531,7,Production Site,Harbor Beverage Holdings DC,7463 Mill Lane,Ottawa,66125,False,True,2025-05-10
1122,531,7,Delivery,Harbor Beverage Holdings Plant,2647 Ridgeview Road,Ottawa,32940,False,True,2024-09-19
