order_id,order_number,customer_id,contract_id,delivery_address_id,fulfillment_region_id,created_by_employee_id,order_date,requested_delivery_date_raw,order_status,priority_level,customer_po_number,cancellation_reason,order_channel
8236,ORD-2025-008236,296,3573,641,3,124,2025-11-06,2025-11-12,Open,Standard,PO-821218,,EDI
8237,ORD-2025-008237,1276,625,2687,8,87,2025-11-27,2025-12-12,Delivered,Standard,PO-745541,,EDI
8238,ORD-2023-008238,1712,2225,3612,6,283,2023-06-21,2023-07-04,Delivered,Standard,PO-458655,,Account Team
8239,ORD-2025-008239,2156,1732,4535,11,150,2025-11-06,2025-11-17,Delivered,Standard,PO-337568,,Account Team
8240,ORD-2023-008240,165,365,349,8,157,2023-08-26,2023-09-05,Delivered,Standard,PO-399111,,Manual Upload
8241,ORD-2024-008241,2403,2263,5095,4,235,2024-01-06,2024-01-22,In Transit,Standard,PO-902747,,Manual Upload
8242,ORD-2024-008242,1221,171,2571,5,38,2024-08-16,2024-08-28,Delivered,Standard,PO-567523,,Manual Upload
8243,ORD-2023-008243,1784,2400,3769,4,284,2023-02-15,2023-02-27,Open,Standard,PO-910736,,Manual Upload
8244,ORD-2025-008244,1961,2852,4132,4,298,2025-08-17,2025-08-19,Open,Standard,PO-973052,,Account Team
8245,ORD-2023-008245,1254,1900,2639,4,73,2023-11-29,2023-12-11,delivered ,Critical,PO-881380,,Portal
8246,ORD-2025-008246,1809,1142,3810,11,279,2025-03-25,2025-04-01,Delivered,Standard,PO-945176,,Account Team
8247,ORD-2023-008247,1311,3292,2761,6,132,2023-05-28,2023-05-31,Delivered,Standard,PO-831615,,Account Team
8248,ORD-2026-008248,656,2527,1386,10,27,2026-02-13,2/18/2026,Delivered,Standard,PO-149948,,Account Team
8249,ORD-2023-008249,441,1313,936,10,27,2023-07-11,2023-07-23,Delivered,Standard,PO-652292,,Portal
8250,ORD-2023-008250,2198,3588,4633,7,23,2023-01-08,2023-01-12,In Transit,Critical,PO-964751,,Manual Upload
8251,ORD-2024-008251,733,3547,1539,6,34,2024-02-06,2024-02-22,Delivered,Expedite,PO-326937,,Manual Upload
8252,ORD-2023-008252,433,2827,925,3,212,2023-10-25,2023-10-28,delivered ,Expedite,PO-543291,,Manual Upload
8253,ORD-2026-008253,1148,3374,2421,7,235,2026-01-28,2026-02-08,Delivered,Standard,PO-348109,,EDI
8254,ORD-2025-008254,322,2419,696,6,264,2025-11-22,2025-12-04,Open,Standard,,,Manual Upload
8255,ORD-2025-008255,1719,2612,3629,1,70,2025-02-18,2025-02-24,Delivered,Standard,PO-704554,,Portal
8256,ORD-2024-008256,1729,1595,3650,3,232,2024-05-20,5/31/2024,Cancelled,Standard,PO-539827,,Manual Upload
8257,ORD-2024-008257,78,1327,168,3,166,2024-07-20,7/31/2024,Delivered,Critical,PO-453489,,Manual Upload
8258,ORD-2024-008258,1958,2718,4127,6,170,2024-08-03,2024-08-18,Delivered,Critical,PO-116954,,Manual Upload
8259,ORD-2023-008259,129,2424,267,9,27,2023-10-09,2023/10/11,Open,standard ,PO-677360,,Manual Upload
8260,ORD-2025-008260,1533,1200,3238,3,143,2025-10-23,2025-11-06,Delivered,Standard,PO-823368,,Portal
8261,ORD-2023-008261,2471,910,5247,7,275,2023-04-12,2023-04-25,Delivered,standard ,,,Manual Upload
8262,ORD-2025-008262,2264,1166,4793,6,27,2025-01-14,2025-01-24,Delivered,Standard,,,Account Team
8263,ORD-2024-008263,1431,2364,3016,7,158,2024-08-18,2024-08-26,Delivered,standard ,PO-369989,,EDI
8264,ORD-2025-008264,1021,3261,2153,6,304,2025-08-18,29/08/2025,Delivered,Standard,PO-980676,,Portal
8265,ORD-2024-008265,1294,2405,2724,1,95,2024-03-14,2024-03-23,Delivered,Standard,pending,,EDI
8266,ORD-2025-008266,1812,2625,3821,2,54,2025-10-26,2025/10/31,In Transit,Standard,PO-517028,,Manual Upload
8267,ORD-2024-008267,1884,381,3973,1,304,2024-06-21,6/28/2024,In Transit,Standard,PO-239542,,EDI
8268,ORD-2025-008268,1388,2929,2934,2,143,2025-01-30,2025-02-10,Open,Standard,,,Account Team
8269,ORD-2026-008269,998,3657,2107,2,186,2026-03-13, 2026-03-19 ,delivered ,Standard,PO-990502,,Portal
8270,ORD-2025-008270,2137,1604,4490,2,284,2025-01-18,2025/02/02,Delivered,Standard,PO-552585,,Portal
8271,ORD-2023-008271,211,2287,453,1,186,2023-04-12,2023-04-18,Open,Critical,PO-378312,,EDI
8272,ORD-2025-008272,564,507,1201,8,172,2025-02-01,2025-02-17,Delivered,Standard,PO-168413,,Portal
8273,ORD-2025-008273,1449,1002,3056,3,227,2025-11-21,2025-12-07,Delivered,Standard,PO-798188,,Manual Upload
8274,ORD-2024-008274,1892,3219,3988,5,17,2024-12-25,2025-01-01,Delivered,Standard,pending,,Account Team
8275,ORD-2024-008275,818,290,1704,2,111,2024-01-30,2024-02-12,Cancelled,Standard,PO-676343,Credit hold,EDI
8276,ORD-2025-008276,1514,894,3191,11,200,2025-12-20,12/24/2025,Open,Standard,,,Manual Upload
8277,ORD-2024-008277,569,1414,1213,10,77,2024-11-26,2024/12/03,Delivered,Expedite,PO-258996,,Manual Upload
8278,ORD-2023-008278,1464,1731,3092,11,279,2023-01-04,2023-01-14,Delivered,Standard,PO-931391,,Account Team
8279,ORD-2025-008279,2236,2120,4721,4,34,2025-07-09,2025-07-13,Delivered,Standard,,,Account Team
8280,ORD-2024-008280,1745,2973,3692,2,264,2024-02-01,2024-02-05,Delivered,Standard,PO-573831,,Account Team
8281,ORD-2026-008281,104,1184,218,9,59,2026-01-07,2026-01-18,Delivered,Standard,pending,,Account Team
8282,ORD-2025-008282,845,2482,1762,7,297,2025-03-31,2025-04-05,Delivered,Standard,PO-495700,,EDI
8283,ORD-2025-008283,27,3098,67,11,286,2025-02-10,2025-02-17,Open,Standard,PO-551318,,Account Team
8284,ORD-2023-008284,6,1885,17,2,176,2023-07-25,2023-08-08,Delivered,Standard,PO-494757,,Manual Upload
8285,ORD-2025-008285,14,1818,30,10,305,2025-04-15,2025-04-20,Delivered,Standard,PO-329309,,EDI
8286,ORD-2025-008286,2208,297,4652,11,141,2025-08-20,2025-09-01,In Transit,Standard,PO-322444,,Manual Upload
8287,ORD-2024-008287,2291,3479,4843,5,298,2024-06-18,2024-06-26,Delivered,Standard,PO-278325,,Portal
8288,ORD-2024-008288,1371,1258,2890,2,65,2024-11-16,24/11/2024,Open,Standard,PO-225796,,Account Team
8289,ORD-2023-008289,120,1810,249,9,227,2023-12-30,2024-01-11,Open,Standard,PO-314392,,Portal
8290,ORD-2024-008290,1548,3241,3267,7,85,2024-07-06,2024-07-20,In Transit,Standard,PO-514274,,Account Team
8291,ORD-2024-008291,1577,2367,3319,3,17,2024-01-18,2024-01-20,Delivered,Expedite,PO-367207,,Account Team
8292,ORD-2024-008292,1556,1993,3283,3,304,2024-12-20,2024-12-23,Delivered,Standard,PO-593724,,Portal
8293,ORD-2025-008293,1378,3140,2908,1,235,2025-04-15,2025-04-21,Delivered,Standard,PO-928038,,EDI
8294,ORD-2024-008294,1234,1101,2600,11,302,2024-11-02,2024-11-18,Open,Standard,PO-664829,,Account Team
8295,ORD-2026-008295,2334,2267,4934,4,63,2026-02-17,20/02/2026,Delivered,standard ,PO-338669,,Portal
8296,ORD-2026-008296,178,1948,375,5,80,2026-01-22,2026-01-28,Cancelled,Expedite,PO-975896,Inventory unavailable,Manual Upload
8297,ORD-2023-008297,1106,2915,2324,9,95,2023-05-02,2023-05-05,Delivered,Critical,PO-244494,,Manual Upload
8298,ORD-2023-008298,1984,18,4171,5,158,2023-08-31,2023-09-12,Open,Standard,PO-909571,,Portal
8299,ORD-2023-008299,1981,2347,4163,10,167,2023-06-22,2023-07-02,Delivered,Standard,PO-918349,,Account Team
8300,ORD-2024-008300,1028,2196,2166,5,124,2024-04-27,2024-05-05,Delivered,Standard,PO-921063,,Portal
8301,ORD-2023-008301,872,143,1827,7,86,2023-07-20,2023-07-24,delivered ,Standard,PO-284923,,Manual Upload
8302,ORD-2025-008302,183,400,390,8,188,2025-12-11,2025-12-27,Delivered,Critical,,,EDI
8303,ORD-2025-008303,1551,2814,3273,1,298,2025-05-12,2025-05-25,Delivered,Standard,PO-878826,,Account Team
8304,ORD-2024-008304,1312,3383,2762,1,2,2024-10-20,2024-10-29,Returned,Standard,PO-973401,,Manual Upload
8305,ORD-2026-008305,1277,1234,2691,11,200,2026-06-22,2026-07-04,Delivered,Critical,PO-809251,,Account Team
8306,ORD-2025-008306,915,2875,1929,7,70,2025-07-04,2025-07-07,Delivered,Standard,PO-146342,,Manual Upload
8307,ORD-2025-008307,1162,598,2446,11,59,2025-09-18,2025-10-02,Delivered,Expedite,pending,,Portal
8308,ORD-2025-008308,122,827,254,11,264,2025-04-15,2025-04-18,delivered ,Expedite,PO-817246,,Account Team
8309,ORD-2023-008309,2049,999,4320,7,170,2023-12-14,2023-12-28,Open,standard ,PO-338313,,Manual Upload
8310,ORD-2026-008310,973,934,2052,6,227,2026-01-06,2026-01-13,Delivered,Expedite,PO-489702,,EDI
8311,ORD-2025-008311,322,2419,696,6,85,2025-01-27,2025-02-02,Open,Standard,PO-241306,,EDI
8312,ORD-2024-008312,12,3684,26,8,18,2024-02-02,2024-02-12,In Transit,Expedite,PO-592224,,Manual Upload
8313,ORD-2025-008313,956,3694,2012,10,212,2025-01-02,2025-01-15,Delivered,Standard,PO-618558,,EDI
8314,ORD-2023-008314,250,1702,551,9,216,2023-12-10,2023-12-13,Delivered,Standard,PO-903082,,Manual Upload
8315,ORD-2024-008315,1983,2262,4168,9,157,2024-01-11,2024-01-24,delivered ,Expedite,,,Manual Upload
8316,ORD-2026-008316,1991,3030,4187,9,275,2026-01-23,2026-02-05,Delivered,Standard,PO-639225,,Portal
8317,ORD-2026-008317,1269,1210,2674,7,177,2026-02-13, 2026-02-22 ,In Transit,Standard,PO-862770,,Account Team
8318,ORD-2024-008318,869,493,1822,2,170,2024-12-10,2024-12-16,Open,Expedite,PO-547893,,Manual Upload
8319,ORD-2024-008319,647,1324,1369,4,73,2024-05-13,2024-05-17,In Transit,Expedite,PO-514563,,Account Team
8320,ORD-2025-008320,1080,521,2266,7,29,2025-05-21,2025-06-06,Delivered,Standard,PO-888142,,Account Team
8321,ORD-2023-008321,1383,348,2920,3,111,2023-10-12,17/10/2023,Delivered,Standard,pending,,Manual Upload
8322,ORD-2026-008322,774,818,1610,1,177,2026-06-28,2026-07-01,Delivered,Standard,PO-294424,,Portal
8323,ORD-2024-008323,857,3449,1789,9,177,2024-07-21,2024-07-30,Delivered,Standard,,,Portal
8324,ORD-2025-008324,1540,1405,3251,8,221,2025-12-02,2025-12-07,Delivered,Standard,PO-945569,,Account Team
8325,ORD-2023-008325,1926,2086,4055,4,305,2023-08-01,2023-08-15,Delivered,Standard,PO-416441,,Account Team
8326,ORD-2024-008326,1620,2495,3409,5,53,2024-07-15,2024-07-24,Delivered,Expedite,PO-434228,,Portal
8327,ORD-2025-008327,1885,3039,3974,9,95,2025-08-27,2025-09-03,In Transit,standard ,PO-684721,,Portal
8328,ORD-2024-008328,1295,3308,2727,6,150,2024-10-28,2024-11-12,Delivered,Expedite,PO-231343,,Account Team
8329,ORD-2026-008329,1595,2593,3360,6,77,2026-01-07,2026-01-10,Delivered,standard ,PO-271123,,Portal
8330,ORD-2025-008330,1122,2696,2360,3,85,2025-01-11,2025-01-16,Delivered,Standard,,,EDI
8331,ORD-2023-008331,2242,86,4733,2,212,2023-01-02,2023-01-13,Delivered,Expedite,PO-188679,,EDI
8332,ORD-2023-008332,1487,1082,3141,4,88,2023-07-02,13/07/2023,Delivered,Standard,PO-688312,,Portal
8333,ORD-2024-008333,2196,1789,4626,6,157,2024-01-18,2024-02-02,Open,Standard,PO-225441,,Account Team
8334,ORD-2023-008334,219,81,474,1,17,2023-01-29,2023-02-06,Delivered,Standard,PO-132471,,Account Team
8335,ORD-2025-008335,217,1940,469,2,297,2025-12-31,1/14/2026,Delivered,standard ,PO-795818,,Account Team
8336,ORD-2023-008336,1880,41,3965,9,298,2023-10-09,2023-10-12,Open,Standard,PO-154123,,EDI
8337,ORD-2024-008337,1287,2820,2713,2,200,2024-06-16,2024-06-24,Delivered,Expedite,PO-542598,,Account Team
8338,ORD-2023-008338,1246,1711,2626,4,277,2023-06-30,2023-07-10,Delivered,Standard,,,EDI
8339,ORD-2025-008339,2186,1574,4608,8,6,2025-02-06,2025-02-15,Delivered,Standard,PO-528008,,EDI
8340,ORD-2024-008340,389,1189,838,5,283,2024-06-09,2024-06-22,Delivered,Standard,PO-864543,,Account Team
8341,ORD-2026-008341,1192,3208,2500,8,276,2026-04-21, 2026-04-30 ,Delivered,standard ,PO-168716,,Account Team
8342,ORD-2023-008342,2459,3393,5219,2,21,2023-09-27,2023-10-07,Delivered,Expedite,PO-462945,,Manual Upload
8343,ORD-2024-008343,2380,27,5036,2,47,2024-07-12,2024-07-24,Delivered,Expedite,,,Manual Upload
8344,ORD-2025-008344,1433,2448,3021,4,141,2025-08-15,2025-08-25,Delivered,Expedite,PO-298422,,Manual Upload
8345,ORD-2026-008345,2000,3426,4207,11,186,2026-02-06,2026-02-09,Open,Standard,PO-522950,,Portal
8346,ORD-2025-008346,67,1450,149,11,101,2025-07-15,2025-07-25,Delivered,Standard,PO-100850,,Portal
8347,ORD-2024-008347,706,816,1479,3,277,2024-10-19,24/10/2024,Open,Standard,PO-201431,,EDI
8348,ORD-2025-008348,253,1285,555,9,286,2025-03-30,04/04/2025,Delivered,Standard,PO-644848,,EDI
8349,ORD-2025-008349,2102,1998,4422,10,232,2025-11-29,2025-12-01,Cancelled,Standard,PO-995030,Duplicate order,EDI
8350,ORD-2023-008350,474,1269,1005,7,276,2023-02-05,2023-02-13,In Transit,Critical,PO-206629,,Manual Upload
8351,ORD-2026-008351,12,3229,27,10,9,2026-03-17,2026-03-25,In Transit,Standard,PO-171477,,EDI
8352,ORD-2023-008352,649,3244,1372,9,194,2023-07-19,2023-08-01,Delivered,Standard,PO-972579,,Portal
8353,ORD-2025-008353,1381,1854,2914,8,275,2025-12-05,2025-12-14,Returned,Expedite,PO-870563,,EDI
8354,ORD-2025-008354,2468,1073,5243,9,227,2025-03-17,2025-03-27,Delivered,Standard,PO-307223,,Account Team
8355,ORD-2023-008355,1729,1948,3650,3,80,2023-06-08,2023-06-20,Delivered,standard ,PO-534394,,Portal
8356,ORD-2023-008356,2098,1570,4415,7,80,2023-01-16,2023-01-28,Delivered,Standard,PO-886913,,Portal
8357,ORD-2024-008357,2328,2284,4921,7,63,2024-04-26,2024-05-03,Open,Expedite,PO-177007,,EDI
8358,ORD-2025-008358,745,3036,1560,3,88,2025-04-22,2025-04-29,Delivered,Standard,PO-813908,,Portal
8359,ORD-2024-008359,1334,521,2809,9,217,2024-11-26,2024-12-03,Cancelled,Standard,PO-838400,Inventory unavailable,Portal
8360,ORD-2024-008360,1747,680,3698,5,73,2024-11-21,2024-12-05,In Transit,Expedite,PO-329570,,Manual Upload
8361,ORD-2024-008361,885,1114,1857,1,207,2024-05-21,2024-06-06,Cancelled,Standard,PO-919640,Credit hold,Account Team
8362,ORD-2025-008362,1136,2357,2399,5,138,2025-07-05,2025-07-08,Delivered,Standard,PO-916868,,Portal
8363,ORD-2023-008363,887,1842,1864,5,23,2023-03-30,2023-04-13,Delivered,Standard,pending,,Manual Upload
8364,ORD-2026-008364,730,3199,1533,6,23,2026-05-17,2026-05-19,Delivered,Expedite,pending,,Manual Upload
8365,ORD-2026-008365,964,1249,2029,3,95,2026-01-27,02/02/2026,Delivered,Standard,PO-527231,,Account Team
8366,ORD-2024-008366,902,2217,1899,7,87,2024-12-07,2024-12-20,In Transit,Critical,PO-637589,,Portal
8367,ORD-2026-008367,2166,2819,4565,5,177,2026-05-08,2026-05-14,Delivered,Standard,PO-611295,,EDI
8368,ORD-2025-008368,887,1842,1865,5,232,2025-01-06,2025-01-22,Open,standard ,PO-170493,,Manual Upload
8369,ORD-2026-008369,1510,350,3184,6,277,2026-05-04,2026-05-16,Delivered,Standard,PO-261370,,Account Team
8370,ORD-2024-008370,1746,2386,3695,1,66,2024-07-15, 2024-07-30 ,Open,Expedite,PO-178271,,EDI
8371,ORD-2023-008371,2066,1996,4349,8,221,2023-02-23,2023-03-11,Open,standard ,PO-774143,,EDI
8372,ORD-2023-008372,827,667,1728,8,54,2023-11-14,11/21/2023,Open,Standard,PO-540001,,Portal
8373,ORD-2026-008373,292,3300,636,7,216,2026-02-16,2026-02-25,Cancelled,Standard,PO-607213,Credit hold,Portal
8374,ORD-2023-008374,225,3409,488,9,17,2023-01-19,2023-01-23,Delivered,Standard,PO-744543,,Manual Upload
8375,ORD-2023-008375,65,3263,145,4,98,2023-03-30,2023-04-13,Delivered,Expedite,PO-287855,,Manual Upload
8376,ORD-2023-008376,270,1809,590,10,212,2023-03-22,2023-03-31,Delivered,Standard,PO-341573,,Manual Upload
8377,ORD-2025-008377,2350,2001,4970,9,21,2025-05-20,2025-05-26,Open,Standard,PO-142445,,Manual Upload
8378,ORD-2025-008378,2000,555,4206,11,177,2025-05-17,2025-05-26,Delivered,Standard,PO-410362,,EDI
8379,ORD-2024-008379,753,177,1572,6,47,2024-06-27,2024-07-05,Delivered,Critical,,,Portal
8380,ORD-2023-008380,2499,1549,5308,10,283,2023-05-11,2023-05-20,Open,Standard,pending,,Portal
8381,ORD-2024-008381,2303,884,4868,9,221,2024-02-08,17/02/2024,Delivered,Standard,PO-628873,,Account Team
8382,ORD-2024-008382,16,2435,35,3,221,2024-08-19,2024-08-21,Delivered,Standard,PO-750813,,EDI
8383,ORD-2023-008383,441,1313,936,10,217,2023-11-25,2023-12-07,In Transit,Standard,PO-540792,,EDI
8384,ORD-2025-008384,407,2261,876,7,38,2025-01-08,2025-01-11,In Transit,Standard,PO-486924,,EDI
8385,ORD-2024-008385,2406,1333,5101,8,59,2024-11-16,2024-11-26,Delivered,Standard,PO-651584,,Manual Upload
8386,ORD-2024-008386,825,2372,1721,10,167,2024-04-04,2024-04-10,Delivered,Standard,PO-394720,,EDI
8387,ORD-2023-008387,1990,2705,4183,6,277,2023-12-26,2024-01-08,Open,Expedite,PO-848017,,Manual Upload
8388,ORD-2024-008388,2048,1543,4318,4,275,2024-06-11, 2024-06-13 ,Returned,Standard,,,Account Team
8389,ORD-2024-008389,1794,908,3786,8,70,2024-08-12,2024-08-25,delivered ,Standard,PO-219665,,Manual Upload
8390,ORD-2025-008390,2483,2434,5275,5,59,2025-09-22,2025/09/30,Open,Standard,PO-764425,,EDI
8391,ORD-2023-008391,221,2415,480,6,124,2023-12-04,12/9/2023,Delivered,Standard,PO-880187,,Account Team
8392,ORD-2026-008392,294,3598,639,1,157,2026-01-02,2026-01-16,Delivered,Critical,PO-734881,,EDI
8393,ORD-2025-008393,633,57,1339,10,132,2025-10-28,2025-11-11,Open,Standard,PO-160968,,Account Team
8394,ORD-2026-008394,1870,1132,3943,1,66,2026-01-23,2026-01-31,Delivered,Standard,PO-738584,,Manual Upload
8395,ORD-2024-008395,646,1776,1367,11,49,2024-12-20,2024-12-30,Delivered,Expedite,PO-364406,,Portal
8396,ORD-2024-008396,807,517,1680,9,23,2024-09-04,2024-09-10,Delivered,standard ,PO-422607,,Portal
8397,ORD-2025-008397,2453,313,5201,9,49,2025-09-22,2025-10-07,Open,Standard,PO-310800,,Account Team
8398,ORD-2026-008398,1463,2142,3087,3,275,2026-04-27,2026-05-07,Delivered,Critical,PO-274206,,Manual Upload
8399,ORD-2023-008399,1809,1142,3809,11,77,2023-04-02,2023-04-15,Delivered,Standard,PO-815049,,Account Team
8400,ORD-2023-008400,1132,1700,2389,8,304,2023-02-25,2023-03-07,Open,Expedite,PO-705130,,Account Team
8401,ORD-2024-008401,337,1628,726,2,100,2024-09-23,2024-09-27,Cancelled,Standard,PO-671521,Inventory unavailable,EDI
8402,ORD-2023-008402,1809,1142,3811,11,302,2023-02-22,09/03/2023,delivered ,Expedite,PO-562001,,Portal
8403,ORD-2024-008403,271,804,591,3,92,2024-05-02,2024-05-10,Delivered,Standard,PO-544656,,EDI
8404,ORD-2023-008404,1369,704,2888,9,217,2023-09-26,2023-10-07,Delivered,Standard,PO-686456,,EDI
8405,ORD-2023-008405,611,3062,1296,10,95,2023-06-13,2023-06-21,In Transit,Critical,PO-702596,,Account Team
8406,ORD-2025-008406,518,3438,1092,2,212,2025-12-04,2025-12-07,Delivered,Critical,PO-620172,,EDI
8407,ORD-2026-008407,31,1765,75,11,54,2026-03-20,2026-03-31,Open,Standard,,,Account Team
8408,ORD-2026-008408,482,2777,1021,1,141,2026-01-26,11/02/2026,Delivered,Standard,pending,,Manual Upload
8409,ORD-2026-008409,1236,1293,2607,8,23,2026-05-10,2026-05-19,Cancelled,standard ,PO-298906,,Portal
8410,ORD-2025-008410,128,748,264,10,221,2025-07-18,2025-07-28,Returned,Standard,PO-528237,,EDI
8411,ORD-2024-008411,1088,1640,2281,8,150,2024-10-01, 2024-10-06 ,In Transit,Standard,PO-431442,,EDI
8412,ORD-2023-008412,1960,3068,4130,6,177,2023-03-29,4/7/2023,Cancelled,Expedite,PO-964412,Inventory unavailable,EDI
8413,ORD-2026-008413,552,335,1171,1,141,2026-04-07,2026-04-16,Open,Standard,,,Portal
8414,ORD-2023-008414,194,2687,413,4,98,2023-10-12,2023-10-28,Open,Standard,PO-601226,,Account Team
8415,ORD-2024-008415,858,811,1792,4,158,2024-11-13,2024-11-24,In Transit,Standard,PO-854301,,EDI
8416,ORD-2025-008416,332,2463,713,4,95,2025-03-24,2025-04-07,Delivered,Standard,PO-442331,,Portal
8417,ORD-2024-008417,728,1727,1528,1,77,2024-04-04,4/19/2024,Delivered,Standard,PO-122659,,Portal
8418,ORD-2024-008418,2246,2000,4744,4,167,2024-02-16,2024-02-18,In Transit,Critical,,,EDI
8419,ORD-2025-008419,1831,1442,3869,3,188,2025-11-15,17/11/2025,In Transit,Standard,PO-277317,,Account Team
8420,ORD-2025-008420,335,1384,719,6,176,2025-07-13,2025/07/23,Open,Standard,PO-406920,,Portal
8421,ORD-2023-008421,151,3414,321,6,194,2023-04-14,2023-04-24,Open,standard ,pending,,Portal
8422,ORD-2025-008422,205,836,437,5,283,2025-01-13,15/01/2025,Delivered,Expedite,PO-297110,,Portal
8423,ORD-2025-008423,2075,2108,4365,10,29,2025-05-28,2025-06-06,Delivered,Standard,PO-915939,,Account Team
8424,ORD-2024-008424,803,2533,1673,4,217,2024-03-02,2024-03-14,Open,Standard,PO-708499,,Manual Upload
8425,ORD-2025-008425,1057,3655,2220,3,29,2025-08-23,2025-09-03,Open,Standard,PO-458942,,Portal
8426,ORD-2025-008426,1318,2613,2773,8,27,2025-12-08,2025-12-18,Delivered,standard ,PO-514059,,Portal
8427,ORD-2023-008427,601,3019,1277,11,186,2023-10-10,2023-10-13,Delivered,Standard,PO-338306,,Account Team
8428,ORD-2024-008428,983,2708,2075,5,141,2024-08-26,2024-08-28,Delivered,Standard,PO-632914,,Account Team
8429,ORD-2025-008429,2241,167,4732,6,29,2025-03-16,2025-03-28,Delivered,Standard,PO-885304,,Manual Upload
8430,ORD-2024-008430,1503,3048,3169,11,141,2024-08-10,2024-08-15,Delivered,Standard,PO-298518,,EDI
8431,ORD-2025-008431,1215,357,2557,2,300,2025-10-01,2025/10/06,Cancelled,Standard,PO-798179,Duplicate order,EDI
8432,ORD-2025-008432,2044,493,4309,4,288,2025-12-17,2026-01-01,Delivered,Standard,,,Manual Upload
8433,ORD-2025-008433,2070,2288,4359,6,186,2025-08-20,2025-09-04,Delivered,Expedite,PO-231462,,Account Team
8434,ORD-2026-008434,1075,2722,2256,5,157,2026-06-05,11/06/2026,Open,Standard,PO-160372,,Portal
8435,ORD-2025-008435,733,290,1540,3,150,2025-06-27,2025-07-07,Delivered,Critical,PO-572597,,EDI
8436,ORD-2023-008436,1433,2448,3020,1,221,2023-08-06,2023-08-12,In Transit,Standard,PO-858829,,Portal
8437,ORD-2024-008437,205,836,439,5,65,2024-01-06,2024-01-22,Delivered,Expedite,PO-192180,,Portal
8438,ORD-2025-008438,1422,2107,3001,8,288,2025-12-16,2025-12-28,Open,standard ,PO-641755,,Portal
8439,ORD-2023-008439,1109,300,2335,5,85,2023-08-17,2023-09-01,Delivered,Critical,PO-290531,,Account Team
8440,ORD-2026-008440,1367,1492,2882,5,18,2026-01-25,2026-01-27,Cancelled,Standard,PO-940222,Inventory unavailable,EDI
8441,ORD-2024-008441,2104,3053,4424,5,216,2024-10-19,2024-10-24,Open,Standard,PO-797362,,Manual Upload
8442,ORD-2025-008442,1313,1182,2764,3,34,2025-06-06,2025-06-22,In Transit,Standard,PO-323447,,EDI
8443,ORD-2026-008443,747,743,1564,5,279,2026-02-01,2026-02-13,Delivered,Expedite,PO-698709,,EDI
8444,ORD-2025-008444,1848,1577,3907,4,124,2025-11-23,2025-11-29,Delivered,Standard,PO-403611,,Account Team
8445,ORD-2024-008445,2220,1500,4680,7,59,2024-02-17,2024-02-25,Delivered,Standard,PO-187992,,Portal
8446,ORD-2023-008446,2145,29,4511,9,279,2023-11-22,2023-11-29,Delivered,Expedite,PO-866468,,Manual Upload
8447,ORD-2025-008447,793,1586,1650,6,98,2025-05-26,2025-06-08,Delivered,Expedite,PO-867482,,Portal
