customer_id,customer_code,legal_name,trading_name,customer_segment,industry,home_region_id,account_manager_id,primary_email,primary_phone,lifecycle_status,registered_on,credit_limit,tax_id,record_source
831,CUS-000831,Lakeside Specialty Produce Holdings,Lakeside Specialty Produce Holdings,Startup,Specialty Grocery,11,258,fatima@lakesidespecialtyp.example,412-381-7687,Active,2023-12-21,150000.00,70-8957613,CRM
832,CUS-000832,Ardent Meal Systems Labs ,Ardent Meal Systems Labs,Enterprise,Cold-Chain Pharma,7,26,zara@ardentmealsystemsl.example,430-955-8852,Active,2023-03-02,100000.00,73-3668785,CRM
833,CUS-000833,Mosaic Nutrition Labs,Mosaic Nutrition Labs,enterprise ,Beverage Distribution,7,249,keiko@mosaicnutritionlab.example,316-430-3058,Inactive,2023-07-31,150000.00,67-3905318,Trade Show Import
834,CUS-000834,Brightwell Nutrition Foods,Brightwell Nutrition Foods,Regional,Specialty Grocery,10,152,ben@brightwellnutritio.example,937-274-4885,Active,2024-04-10,50000.00,99-6072818,Trade Show Import
835,CUS-000835,Westline Foods Logistics,Westline Foods Logistics,Regional,Specialty Grocery,2,149,iris@westlinefoodslogis.example,443-876-4287,Inactive,2024-05-02,150000.00,71-4451861,Legacy CRM
836,CUS-000836,Brightwell Pharma Foods, Brightwell Pharma Foods,Regional,Cold-Chain Pharma,10,67,elias@brightwellpharmafo.example,439-250-7256,Active,2023-10-24,50000.00,31-2565070,Manual Entry
837,CUS-000837,Harbor Nutrition Logistics,Harbor Nutrition Logistics,Startup,Cold-Chain Pharma,10,192,mateo@harbornutritionlog.example,340-842-6740,Active,2024-02-03,100000.00,35-3509463,CRM
838,CUS-000838,Meridian Cold Foods Partners,Meridian Cold Foods Partners,enterprise ,Meal Kit Producer,2,226,mateo@meridiancoldfoodsp.example,410-453-8811,Active,2023-01-04,250000.00,36-4903666,Trade Show Import
839,CUS-000839,Orchard Laboratories Holdings,Orchard Laboratories Holdings,Regional,Specialty Grocery,5,156,talia@orchardlaboratorie.example,210-299-8569,At Risk,2023-10-31,500000.00,37-6093219,CRM
840,CUS-000840,Bluevale Floral Logistics Logistics,Bluevale Floral Logistics Logistics,Mid-Market,Food Distribution,9,128,maya@bluevaleflorallogi.example,846-983-4896,Active,2024-01-19,250000.00,67-9491900,Manual Entry
841,CUS-000841,Northwind Specialty Produce Foods,Northwind Specialty Produce Foods,Startup,Clinical Logistics,4,147,iris@northwindspecialty.example,399-500-5195,Inactive,2024-12-14,250000.00,88-4857829,CRM
842,CUS-000842,Brightwell Pharma Supply,Brightwell Pharma Supply,enterprise ,Beverage Distribution,10,152,caleb@brightwellpharmasu.example,(506) 209-1572,Prospect,2023-08-27,75000.00,50-1689367,Trade Show Import
843,CUS-000843,Briar Biologics Distribution,Briar Biologics Distribution,Enterprise,Meal Kit Producer,3,257,sofia@briarbiologicsdist.example,922-527-9951,Active,2025-08-22,50000.00,96-3285933,Legacy CRM
844,CUS-000844,Forge Seafood Manufacturing,Forge Seafood Manufacturing,Startup,Clinical Logistics,6,22,ben@forgeseafoodmanufa.example,670-860-6014,Active,2025-07-05,25000.00,37-8325412,CRM
845,CUS-000845,Everfield Cold Foods Partners,Everfield Cold Foods Partners,Regional,Meal Kit Producer,7,12,mateo@everfieldcoldfoods.example,394-532-8506,Active,2023-08-18,75000.00,38-5039717,CRM
846,CUS-000846,Granite Nutrition Supply,Granite Nutrition Supply,enterprise ,Specialty Grocery,10,64,rina@granitenutritionsu.example,364-366-2015,At Risk,2024-10-13,250000.00,77-3885795,CRM
847,CUS-000847,Crown Pet Nutrition Manufacturing,Crown Pet Nutrition Manufacturing,Startup,Cold-Chain Pharma,9,14,elias@crownpetnutritionm.example,873-371-7596,At Risk,2024-03-08,500000.00,53-1431126,CRM
848,CUS-000848,Crown Specialty Produce Labs,Crown Specialty Produce Labs,Regional,Meal Kit Producer,10,273,rina@crownspecialtyprod.example,888-239-6627,Active,2025-03-05,100000.00,30-2318400,CRM
849,CUS-000849,Oakmont Pet Nutrition Logistics,Oakmont Pet Nutrition Logistics,Regional,Meal Kit Producer,10,149,maya@oakmontpetnutritio.example,780-264-8361,Active,2023-04-07,500000.00,38-3776207,Manual Entry
850,CUS-000850,Cardinal Seafood Partners,Cardinal Seafood Partners,enterprise ,Clinical Logistics,10,258,mateo@cardinalseafoodpar.example,360-864-1042,Active,2025-04-20,150000.00,28-9577220,Legacy CRM
851,CUS-000851,Crown Nutrition Manufacturing ,Crown Nutrition Manufacturing,enterprise ,Meal Kit Producer,3,254,rina@crownnutritionmanu.example,216-437-7115,Active,2025-05-02,500000.00,12-6467903,Trade Show Import
852,CUS-000852,Cedar Dairy Group,Cedar Dairy Group,Startup,Food Distribution,6,30,rafael@cedardairygroup.example,589-830-8669,Active,2023-11-10,100000.00,62-6968110,CRM
853,CUS-000853,Northwind Pet Nutrition Partners,Northwind Pet Nutrition Parnters,enterprise ,Beverage Distribution,5,33,jonah@northwindpetnutrit.example,620-333-3871,Active,2023-09-01,100000.00,40-6499850,CRM
854,CUS-000854,Brightwell Pharma Group,Brightwell Pharma Group,Regional,Meal Kit Producer,11,210,jonah@brightwellpharmagr.example,734-587-8921,Active,2023-10-16,250000.00,80-4331534,CRM
855,CUS-000855,crescent beverage partners,Crescent Beverage Partners,enterprise ,Cold-Chain Pharma,4,296,zara@crescentbeveragepa.example,626-862-9940,At Risk,2024-06-08,100000.00,27-9174951,Legacy CRM
856,CUS-000856,Forge Biologics Holdings,Forge Biologics Holdings,Regional,Clinical Logistics,2,290,owen@forgebiologicshold.example,530-729-2835,Active,2023-08-08,150000.00,92-6691243,CRM
857,CUS-000857,Harbor Seafood Supply,Harbor Seafood Supply,Startup,Cold-Chain Pharma,9,39,miles@harborseafoodsuppl.example,463-656-5941,active,2024-02-09,500000.00,49-4251431,CRM
858,CUS-000858,Lantern Dairy Co-op,Lantern Dairy Co-op,Startup,Beverage Distribution,4,105,nina@lanterndairycoop.example,216-596-1628,Prospect,2025-02-02,100000.00,94-1585369,CRM
859,CUS-000859,Aster Laboratories Holdings,Aster Laboratories Holdings,Mid-Market,Clinical Logistics,2,140,ben@asterlaboratoriesh.example,540-829-9027,Active,2025-04-20,250000.00,22-3927683,Legacy CRM
860,CUS-000860,Orchard Laboratories Holdings,Orchard Laboratories Holdings,Enterprise,Meal Kit Producer,3,266,caleb@orchardlaboratorie.example,568-482-4307,active,2023-03-27,250000.00,46-9181559,Trade Show Import
861,CUS-000861,Forge Biologics Labs,Forge Biologics Labs,Startup,Meal Kit Producer,11,190,maya@forgebiologicslabs.example,799-471-3958,Active,2023-05-20,100000.00,97-8324684,Trade Show Import
862,CUS-000862,Granite Meal Systems Logistics,Granite Meal Systems Logistics,Startup,Cold-Chain Pharma,10,258,priya@granitemealsystems.example,788-884-3947,Inactive,2023-07-20,250000.00,54-2583412,Manual Entry
863,CUS-000863,Lantern Biologics Foods,Lantern Biologics Foods,enterprise ,Beverage Distribution,2,128,noah@lanternbiologicsfo.example,960-284-6374,Active,2025-05-28,75000.00,93-2227836,CRM
864,CUS-000864,Briar Beverage Foods,Briar Beverage Foods,enterprise ,Meal Kit Producer,8,146,caleb@briarbeveragefoods.example,693-508-4016,At Risk,2025-08-09,25000.00,92-9270667,CRM
865,CUS-000865,Northwind Floral Logistics Logistics,Northwind Floral Logistics Logistics,enterprise ,Clinical Logistics,1,236,rina@northwindflorallog.example,872-522-7855,Active,2024-06-07,250000.00,77-6780437,Manual Entry
866,CUS-000866,Cardinal Beverage Logistics,Cardinal Beverage Logistics,enterprise ,Beverage Distribution,2,78,maya@cardinalbeveragelo.example,887-638-8091,Active,2024-04-04,50000.00,91-6569720,CRM
867,CUS-000867,Brightwell Beverage Partners,Brightwell Beverage Partners,Enterprise,Cold-Chain Pharma,2,226,elias@brightwellbeverage.example,602-337-5076,Active,2024-07-08,100000.00,29-5841537,CRM
868,CUS-000868,Lakeside Pet Nutrition Manufacturing,Lakeside Pet Nutrition Mfg,Enterprise,Specialty Grocery,1,241,darren@lakesidepetnutriti.example,280-251-1811,Active,2024-02-04,50000.00,54-5617090,Manual Entry
869,CUS-000869,Keystone Beverage Co-op,Keystone Beverage Co-op,Startup,Beverage Distribution,2,267,miles@keystonebeverageco.example,893-621-1643,Active,2024-03-30,150000.00,95-5675127,Trade Show Import
870,CUS-000870,Cobalt Meal Systems Holdings,Cobalt Meal Systems Holdings,enterprise ,Clinical Logistics,4,7,caleb@cobaltmealsystemsh.example,939-203-8372,Active,2024-11-05,25000.00,95-7805707,Manual Entry
871,CUS-000871,Brightwell Meal Systems Partners,Brightwell Meal Systems Partners,Regional,Meal Kit Producer,6,69,rafael@brightwellmealsyst.example,722-539-9515,Active,2024-08-16,150000.00,28-7610142,CRM
872,CUS-000872,Trinity Floral Logistics Manufacturing,Trinity Floral Logistics Manufacturing,Enterprise,Meal Kit Producer,7,269,owen@trinityflorallogis.example,435-902-5053,Active,2025-05-04,500000.00,67-5600412,Trade Show Import
873,CUS-000873,Meridian Floral Logistics Group,Meridian Floral Logistics Group,Enterprise,Beverage Distribution,1,231,zara@meridianflorallogi.example,769-682-9113,Active,2025-08-28,100000.00,94-6748455,CRM
874,CUS-000874,Orchard Ingredients Manufacturing,Orchard Ingredients Manufacturing,enterprise ,Beverage Distribution,6,119,keiko@orchardingredients.example,368-265-7320,Active,2023-02-17,500000.00,66-3227519,Legacy CRM
875,CUS-000875,Trinity Specialty Produce Foods,Trinity Specialty Produce Foods,enterprise ,Specialty Grocery,10,267,lena@trinityspecialtypr.example,418-288-3997,Active,2023-09-03,75000.00,66-8552523,Trade Show Import
876,CUS-000876,Solace Floral Logistics Labs,Solace Floral Logistics Labs,Enterprise,Clinical Logistics,6,290,owen@solaceflorallogist.example,00764 662 9652,At Risk,2023-12-22,50000.00,16-6821282,CRM
877,CUS-000877,Aster Foods Labs, Aster Foods Labs,Startup,Clinical Logistics,6,69,sofia@asterfoodslabs.example,881-611-2086,Active,2025-08-16,25000.00,28-3226763,Legacy CRM
878,CUS-000878,Briar Biologics Manufacturing,Briar Biologics Mfg,Regional,Food Distribution,7,254,sofia@briarbiologicsmanu.example,427-731-1456,Active,2024-09-09,50000.00,44-9484429,Legacy CRM
879,CUS-000879,Aster Dairy Partners,Aster Dairy Partners,enterprise ,Food Distribution,10,82,elias@asterdairypartners.example,633-712-6693,Active,2023-12-01,150000.00,76-6355188,Legacy CRM
880,CUS-000880,Trinity Dairy Distribution,Trinity Dairy Dist.,enterprise ,Specialty Grocery,1,210,keiko@trinitydairydistri.example,888-929-7626,Active,2024-06-22,50000.00,40-7958143,CRM
881,CUS-000881,Trinity Nutrition Logistics,Trinity Nutrition Logistics,Mid-Market,Food Distribution,3,146,zara@trinitynutritionlo.example,488-633-8667,Inactive,2024-12-28,150000.00,25-5726154,CRM
882,CUS-000882,Forge Pet Nutrition Foods,Forge Pet Nutrition Foods,Regional,Cold-Chain Pharma,5,241,elias.forgepetnutritionf.example,694-600-9790,Inactive,2025-10-17,25000.00,79-9368661,CRM
883,CUS-000883,Orchard Ingredients Group,Orchard Ingredients Group,enterprise ,Specialty Grocery,11,149,ben@orchardingredients.example,734-801-4328,Active,2023-11-28,500000.00,72-9005423,CRM
884,CUS-000884,Mosaic Specialty Produce Manufacturing,Mosaic Specialty Produce Mfg,enterprise ,Specialty Grocery,7,190,noah@mosaicspecialtypro.example,601-973-5375,Active,2025-03-28,50000.00,44-9050894,Manual Entry
885,CUS-000885,Meridian Pet Nutrition Partners,Meridian Pet Nutrition Partners,Mid-Market,Meal Kit Producer,1,254,noah@meridianpetnutriti.example,927-335-8479,Active,2023-08-06,250000.00,25-9389540,CRM
886,CUS-000886,Everfield Pharma Distribution,Everfield Pharma Distribution,enterprise ,Food Distribution,10,187,keiko@everfieldpharmadis.example,568-619-1426,Active,2024-01-19,25000.00,94-7526640,CRM
887,CUS-000887,Meridian Floral Logistics Co-op,Meridian Floral Logistics Co-op,Enterprise,Beverage Distribution,5,83,sofia@meridianflorallogi.example,264-974-5678,Active,2023-05-09,500000.00,85-6662057,Legacy CRM
888,CUS-000888,Lakeside Laboratories Group,Lakeside Laboratories Group,Mid-Market,Cold-Chain Pharma,1,296,miles@lakesidelaboratori.example,272-546-2457,Active,2025-03-03,25000.00,98-5817934,CRM
889,CUS-000889,Trinity Pet Nutrition Supply,Trinity Pet Nutrition Supply,Startup,Clinical Logistics,5,105,rina@trinitypetnutritio.example,653-947-4153,Active,2024-04-14,500000.00,26-7431728,CRM
890,CUS-000890,Summit Seafood Co-op,Summit Seafood Co-op,Enterprise,Beverage Distribution,9,239,fatima@summitseafoodcoop.example,647-930-5839,active,2025-03-14,50000.00,12-9152582,Manual Entry
891,CUS-000891,Harbor Laboratories Foods,Harbor Laboratories Foods,enterprise ,Meal Kit Producer,1,82,owen@harborlaboratories.example,396-700-3872,At Risk,2024-05-14,25000.00,55-9373982,CRM
892,CUS-000892,Vantage Ingredients Manufacturing,Vantage Ingredients Manufacturing,Mid-Market,Food Distribution,8,280,anika@vantageingredients.example,351-486-6589,Active,2024-03-07,100000.00,91-8509122,Legacy CRM
893,CUS-000893,Crescent Meal Systems Supply,Crescent Meal Systems Supply,Mid-Market,Beverage Distribution,1,310,lena@crescentmealsystem.example,385-328-5553,Active,2024-02-06,25000.00,39-3615110,CRM
894,CUS-000894,Keystone Meal Systems Partners,Keystone Meal Systems Partners,Startup,Clinical Logistics,2,226,nina@keystonemealsystem.example,957-830-3627,Active,2025-03-23,50000.00,79-5390713,CRM
895,CUS-000895,Forge Nutrition Manufacturing,Forge Nutrition Manufacturing,Mid-Market,Clinical Logistics,11,201,noah@forgenutritionmanu.example,876-561-4089,Active,2025-06-26,150000.00,95-8884346,CRM
896,CUS-000896,Westline Ingredients Group,Westline Ingredients Group,enterprise ,Cold-Chain Pharma,9,51,keiko@westlineingredient.example,N/A,INACTIVE ,2025-07-20,250000.00,33-5659190,Trade Show Import
897,CUS-000897,Mosaic Biologics Holdings,Mosaic Biologics Holdings,Regional,Meal Kit Producer,10,249,miles@mosaicbiologicshol.example,707-756-6482,Active,2023-08-17,250000.00,16-9722526,Trade Show Import
898,CUS-000898,Cobalt Floral Logistics Labs,Cobalt Floral Logistics Labs,Mid-Market,Food Distribution,3,234,maya@cobaltflorallogist.example,922-897-7602,Active,2023-11-01,250000.00,67-1924703,Trade Show Import
899,CUS-000899,Granite Pet Nutrition Co-op,Granite Pet Nutrition Co-op,Startup,Food Distribution,8,187,sofia@granitepetnutritio.example,895-575-9170,Inactive,2024-05-14,25000.00,83-7363042,CRM
900,CUS-000900,Meridian Meal Systems Partners,Meridian Meal Systems Partners,Startup,Cold-Chain Pharma,3,20,sofia@meridianmealsystem.example,275-438-9270,Active,2024-03-31,25000.00,61-1135112,Legacy CRM
901,CUS-000901,Keystone Specialty Produce Labs,Keystone Specialty Produce Labs,Regional,Meal Kit Producer,7,26,keiko@keystonespecialtyp.example,510-693-3885,Active,2023-07-09,150000.00,99-7378202,CRM
902,CUS-000902,Mosaic Foods Supply,Mosaic Foods Supply,Mid-Market,Cold-Chain Pharma,7,234,iris@mosaicfoodssupply.example,641-717-7547,Active,2023-07-22,150000.00, ,Manual Entry
903,CUS-000903,Aster Foods Manufacturing,Aster Foods Manufacturing,Startup,Beverage Distribution,6,240,ben@asterfoodsmanufact.example,560-214-9364,Inactive,2024-01-02,150000.00,37-8671187,Trade Show Import
904,CUS-000904,Briar Ingredients Distribution,Briar Ingredients Distribution,Enterprise,Specialty Grocery,1,12,darren@briaringredientsdi.example,412-748-6071,Active,2023-08-11,250000.00,23-8887676,CRM
905,CUS-000905,Ardent Cold Foods Co-op,Ardent Cold Foods Co-op,Mid-Market,Specialty Grocery,7,299,iris@ardentcoldfoodscoo.example,646-348-2780,Active,2024-01-31,500000.00,66-5178462,Legacy CRM
906,CUS-000906,Trinity Meal Systems Logistics,Trinity Meal Systems Logistics,Startup,Cold-Chain Pharma,7,51,rina@trinitymealsystems.example,231-705-5059,At Risk,2025-06-04,250000.00,28-1236855,Trade Show Import
907,CUS-000907,Harbor Pet Nutrition Foods,Harbor Pet Nutrition Foods,Enterprise,Specialty Grocery,11,191,keiko@harborpetnutrition.example,829-941-5487,Active,2025-09-07,75000.00,42-1617759,CRM
908,CUS-000908,Summit Cold Foods Supply,Summit Cold Foods Supply,Enterprise,Clinical Logistics,9,119,maya@summitcoldfoodssup.example,564-800-4649,INACTIVE ,2025-05-18,50000.00,79-5468917,CRM
909,CUS-000909,Meridian Meal Systems Group,Meridian Meal Systems Group,enterprise ,Specialty Grocery,6,30,rafael@meridianmealsystem.example,244-734-8941,Active,2024-02-01,25000.00,88-9616991,Legacy CRM
910,CUS-000910, Lakeside Pet Nutrition Supply,Lakeside Pet Nutrition Supply,Regional,Cold-Chain Pharma,10,234,maya@lakesidepetnutriti.example,947-775-6971,Active,2024-10-04,250000.00,65-1128389,Manual Entry
911,CUS-000911,Trinity Floral Logistics Holdings,Trinity Floral Logistics Holdings,Regional,Beverage Distribution,8,33,ben@trinityflorallogis.example,428-490-8627,At Risk,2025-03-18,25000.00,11-2625477,Manual Entry
912,CUS-000912,Mosaic Floral Logistics Group,Mosaic Floral Logistics Group,Mid-Market,Specialty Grocery,6,83,caleb@mosaicflorallogist.example,568-947-1869,Active,2025-07-24,250000.00,31-1767205,CRM
913,CUS-000913,Lantern Seafood Distribution,Lantern Seafood Distribution,Mid-Market,Meal Kit Producer,8,146,zara@lanternseafooddist.example,814-727-4177,Prospect,2023-07-20,150000.00,55-4237074,Legacy CRM
914,CUS-000914,Crescent Foods Distribution,Crescent Foods Distribution,Enterprise,Beverage Distribution,3,68,owen@crescentfoodsdistr.example,879-701-1667,Inactive,2024-06-18,500000.00,24-6160255,CRM
915,CUS-000915, Lantern Meal Systems Foods,Lantern Meal Systems Foods,Mid-Market,Meal Kit Producer,7,14,anika@lanternmealsystems.example,482-383-7503,At Risk,2025-09-27,150000.00,32-8784536,CRM
916,CUS-000916,Helix Floral Logistics Partners,HELIX FLORAL LOGISTICS PARTNERS,Enterprise,Cold-Chain Pharma,2,254,elias@helixflorallogisti.example,475-625-4207,Active,2024-05-13,250000.00,91-4602970,CRM
917,CUS-000917,Brightwell Nutrition Manufacturing,Brightwell Nutrition Manufacturing,Regional,Food Distribution,8,289,talia@brightwellnutritio.example,456-574-7758,At Risk,2023-10-25,50000.00,91-1226472,Trade Show Import
918,CUS-000918,Trinity Pet Nutrition Holdings,Trinity Pet Nutrition Holdings,Regional,Cold-Chain Pharma,9,7,elias@trinitypetnutritio.example,427-889-1219,Active,2024-04-17,75000.00,65-7918001,CRM
919,CUS-000919,Orchard Floral Logistics Manufacturing,Orchard Floral Logistics Manufacturing,Startup,Food Distribution,2,33,maya@orchardflorallogis.example,972-379-6643,Active,2024-01-21,150000.00,90-4512395,CRM
920,CUS-000920,Summit Laboratories Co-op,Summit Laboratories Co-op,Enterprise,Cold-Chain Pharma,11,165,darren@summitlaboratories.example,354-818-3725,Active,2025-04-28,75000.00,47-5477915,CRM
921,CUS-000921,Orchard Dairy Manufacturing,Orchard Dairy Manufacturing,Enterprise,Clinical Logistics,7,273,ben@orcharddairymanufa.example ,422-395-3102,Active,2024-10-12,75000.00,34-6729038,Manual Entry
922,CUS-000922,Brightwell Laboratories Co-op,Brightwell Laboratories Co-op,Startup,Meal Kit Producer,11,19,fatima@brightwelllaborato.example,972-559-5783,Active,2023-06-24,100000.00,PENDING,Trade Show Import
923,CUS-000923,Lantern Biologics Supply,Lantern Biologics Supply,enterprise ,Beverage Distribution,4,156,anika@lanternbiologicssu.example,277-527-5378,At Risk,2023-08-16,50000.00,35-4031867,CRM
924,CUS-000924,cobalt nutrition group,Cobalt Nutrition Group,Enterprise,Cold-Chain Pharma,9,82,noah@cobaltnutritiongro.example,825-985-9800,Active,2025-10-08,150000.00,67-6569380,Trade Show Import
925,CUS-000925,Riverbend Seafood Distribution,Riverbend Seafood Distribution,Mid-Market,Clinical Logistics,4,41,avery@riverbendseafooddi.example,365-473-1119,Active,2023-07-31,150000.00,50-5431433,CRM
