shipment_id,shipment_number,order_id,carrier_supplier_id,origin_region_id,destination_region_id,coordinator_employee_id,shipment_status,dispatch_date,scheduled_arrival_date,actual_arrival_date,tracking_reference,freight_cost,damage_units,temperature_excursion_flag
7979,SHP-2025-0007979,7903,68,3,3,186,Delivered ,2025-08-10,2025-08-19,2025-08-20,FRT-14816612,840.78,0,False
7980,SHP-2025-0007980,7904,10,10,10,150,"('Booked', None)",2025-04-16,2025-04-24,,RLX-99078384,1305.01,0,False
7981,SHP-2024-0007981,7905,30,1,1,100,"('In Transit', None)",2024-09-12,2024-09-14,,RLX-88172228,175.68,0,False
7982,SHP-2024-0007982,7909,3,3,3,47,Delivered,2024-06-09,2024-06-10,2024-06-13,COLD-98479674,753.16,3,False
7983,SHP-2023-0007983,7910,80,2,2,86,"('In Transit', None)",2023-03-24,2023-03-26,,RLX-74615413,299.79,0,False
7984,SHP-2023-0007984,7910,9,2,2,6,"('In Transit', None)",2023-03-25,2023-04-01,,TRK-62306704,171.49,0,False
7985,SHP-2024-0007985,7911,80,3,3,18,"('Booked', None)",2024-10-22,2024-10-24,,TRK-98533118,133.63,0,False
7986,SHP-2024-0007986,7912,69,6,2,132,Delivered,2024-04-12,2024-04-13,2024-04-13,TRK-70065432,817.74,4,False
7987,SHP-2023-0007987,7913,46,6,3,217,Delivered,2023-08-01,2023-08-08,2023-08-17,RLX-64786049,123.86,0,False
7988,SHP-2025-0007988,7915,12,2,6,141,"('Exception', None)",2025-08-27,2025-08-31,,COLD-92574035,478.55,0,False
7989,SHP-2026-0007989,7916,9,10,10,95,"('Booked', None)",2026-05-15,2026-05-20,,TRK-90323681,349.86,0,False
7990,SHP-2024-0007990,7917,55,9,9,288,"('Exception', None)",2024-10-28,2024-11-02,,FRT-95701165,1079.42,0,False
7991,SHP-2026-0007991,7918,71,3,3,297,Delivered,2026-02-13,2026-02-18,2026-02-20,FRT-44798775,749.22,0,False
7992,SHP-2024-0007992,7919,10,2,6,186,Delivered,2024-09-18,2024-09-21,2024-09-26,COLD-90591843,201.21,0,False
7993,SHP-2025-0007993,7920,12,4,4,167,Delivered,2025-08-23,2025-09-01,2025-09-09,RLX-76435741,318.15,0,False
7994,SHP-2025-0007994,7922,18,5,5,305,Delivered,2025-06-29,2025-07-07,2025-07-07,TRK-30462502,473.98,5,False
7995,SHP-2023-0007995,7923,68,8,2,186,Delivered ,2023-11-05,2023-11-08,2023-11-07,FRT-84842324,654.83,0,False
7996,SHP-2025-0007996,7924,60,5,3,47,Delivered,2025-05-19,2025-05-28,2025-05-30,FRT-51182353,55.45,0,False
7997,SHP-2023-0007997,7925,71,1,9,150,Delivered,2023-01-29,2023-02-05,2023-02-07,FRT-55120342,240.41,0,True
7998,SHP-2026-0007998,7926,33,6,6,237,Delivered,2026-03-01,2026-03-07,2026-03-08,TRK-89612980,365.04,1,False
7999,SHP-2024-0007999,7927,46,3,11,88,"('Booked', None)",2024-04-25,2024-04-27,,RLX-98834258,496.33,0,False
8000,SHP-2024-0008000,7928,60,7,11,70,Delivered,2024-12-12,2024-12-19,2024-12-18,FRT-60363163,221.02,0,False
8001,SHP-2024-0008001,7929,3,9,6,227,Delivered ,2024-10-31,2024-11-05,2024-11-04,COLD-45244459,558.14,0,False
8002,SHP-2025-0008002,7930,40,9,9,80,"('In Transit', None)",2025-09-18,2025-09-24,,TRK-98717323,1293.65,0,False
8003,SHP-2023-0008003,7931,46,9,9,124,Delivered,2023-03-31,2023-04-06,2023-04-05,FRT-77311686,1389.28,1,False
8004,SHP-2025-0008004,7932,9,6,6,274,Delivered,2025-08-04,2025-08-05,2025-08-06,TRK-72026303,530.92,0,False
8005,SHP-2024-0008005,7933,71,5,7,186,Delivered,2024-08-06,2024-08-12,2024-08-18,RLX-79343611,537.46,0,False
8006,SHP-2025-0008006,7934,44,8,8,65,"('Booked', None)",2025-02-26,2025-03-02,,FRT-92334976,905.97,0,False
8007,SHP-2025-0008007,7935,35,3,3,232,Delivered,2025-12-25,2025-12-30,2026-01-06,FRT-29532339,705.67,0,False
8008,SHP-2024-0008008,7936,60,10,10,283,"('In Transit', None)",2024-12-07,2024-12-08,,FRT-92997452,347.62,0,False
8009,SHP-2023-0008009,7937,84,6,11,21,Delivered,2023-07-29,2023-08-05,2023-08-06,FRT-63220601,744.94,0,False
8010,SHP-2024-0008010,7938,12,7,8,264,"('In Transit', None)",2024-04-08,2024-04-16,,RLX-14477854,795.19,2,False
8011,SHP-2025-0008011,7939,46,11,11,138,Delivered,2025-10-05,2025-10-11,2025-10-11,TRK-29252031,1627.34,0,False
8012,SHP-2024-0008012,7940,90,10,10,264,Delivered,2024-06-30,2024-07-06,2024-07-08,COLD-60079992,803.56,2,False
8013,SHP-2025-0008013,7941,55,10,10,305,Delivered,2025-10-16,2025-10-24,2025-10-23,COLD-21230319,1217.20,0,False
8014,SHP-2024-0008014,7942,84,5,5,73,Delivered,2024-11-28,2024-12-05,2024-12-09,COLD-23502141,422.67,0,False
8015,SHP-2025-0008015,7944,33,3,4,101,Delivered,2025-07-04,2025-07-10,2025-07-10,TRK-87516420,452.08,0,False
8016,SHP-2024-0008016,7945,74,6,6,38,Delivered,2024-03-25,2024-03-28,2024-03-30,FRT-99068106,664.37,0,False
8017,SHP-2023-0008017,7946,90,6,6,300,"('In Transit', None)",2023-12-14,2023-12-23,,COLD-13909521,376.26,0,False
8018,SHP-2023-0008018,7947,40,11,11,92,Delivered,2023-02-26,2023-03-06,2023-03-07,RLX-58270644,668.94,0,False
8019,SHP-2025-0008019,7948,10,9,11,77,Delivered,2025-07-01,2025-07-09,2025-07-10,,1554.34,0,False
8020,SHP-2026-0008020,7949,10,3,5,143,Delivered,2026-05-12,2026-05-14,2026-05-13,COLD-61065748,616.88,0,False
8021,SHP-2026-0008021,7950,10,8,8,166,Delivered,2026-05-05,2026-05-13,2026-05-13,TRK-33036150,852.67,0,False
8022,SHP-2026-0008022,7952,30,3,5,63,Delivered,2026-06-25,2026-07-01,2026-06-30,TRK-20961777,692.98,0,False
8023,SHP-2024-0008023,7953,91,9,9,111,Delivered,2024-10-13,2024-10-20,2024-10-21,TRK-94619686,402.81,0,False
8024,SHP-2025-0008024,7954,1,8,8,17,Delivered,2025-09-01,2025-09-09,2025-09-11,RLX-92240179,837.82,4,False
8025,SHP-2024-0008025,7955,44,10,10,85,Delivered,2024-02-14,2024-02-21,2024-02-20,,909.73,0,False
8026,SHP-2023-0008026,7957,30,3,3,286,Delivered,2023-12-08,2023-12-11,2023-12-10,RLX-72226002,621.20,0,False
8027,SHP-2025-0008027,7958,3,11,11,166,Delivered,2025-10-29,2025-10-31,2025-10-30,FRT-43075850,986.64,0,False
8028,SHP-2025-0008028,7959,26,7,7,47,Delivered,2025-09-30,2025-10-02,2025-10-04,COLD-67606028,785.29,0,False
8029,SHP-2023-0008029,7960,46,6,1,47,"('Booked', None)",2023-10-05,2023-10-13,,FRT-49219595,225.38,0,False
8030,SHP-2023-0008030,7961,84,2,2,150,Delivered,2023-01-20,2023-01-28,2023-02-07,RLX-57271356,476.60,2,False
8031,SHP-2025-0008031,7962,44,3,3,2,"('In Transit', None)",2025-03-02,2025-03-08,,FRT-95112095,852.38,0,False
8032,SHP-2024-0008032,7963,40,6,5,264,Delivered,2024-11-22,2024-11-28,2024-11-28,RLX-47966212,653.17,0,False
8033,SHP-2025-0008033,7964,46,6,6,47,Delivered,2025-11-30,2025-12-06,2025-12-08,COLD-30289376,934.09,0,False
8034,SHP-2024-0008034,7965,69,2,10,264,Delivered,2024-07-17,2024-07-24,2024-07-26,FRT-95642018,133.12,0,False
8035,SHP-2023-0008035,7966,40,8,8,186,Delivered,2023-10-10,2023-10-16,2023-10-18,RLX-82257202,892.05,5,False
8036,SHP-2023-0008036,7967,27,1,1,194,"('Booked', None)",2023-07-13,2023-07-22,,RLX-60340656,203.67,0,False
8037,SHP-2024-0008037,7968,33,6,11,237,"('In Transit', None)",2024-01-29,2024-02-07,,TRK-84955971,913.97,0,False
8038,SHP-2024-0008038,7969,80,11,10,43,Delivered,2024-04-06,2024-04-12,2024-04-16,FRT-95015460,446.86,0,False
8039,SHP-2023-0008039,7970,74,7,5,43,"('In Transit', None)",2023-11-20,2023-11-28,,TRK-17099449,633.34,0,False
8040,SHP-2023-0008040,7971,9,6,6,143,Delivered,2023-11-14,2023-11-17,2023-11-17,COLD-91807211,842.61,0,False
8041,SHP-2024-0008041,7972,62,2,11,232,Delivered,2024-11-30,2024-12-02,2024-12-04,TRK-80309955,545.14,0,False
8042,SHP-2024-0008042,7973,9,9,9,100,Delivered,2024-04-05,2024-04-06,2024-04-12,FRT-43423591,1242.95,0,False
8043,SHP-2025-0008043,7975,46,6,6,80,"('Booked', None)",2025-08-01,2025-08-09,,TRK-17152163,378.46,0,False
8044,SHP-2023-0008044,7976,33,11,11,237,"('Booked', None)",2023-05-27,2023-06-03,,FRT-43029713,1691.11,0,False
8045,SHP-2026-0008045,7977,68,7,10,276,Delivered,2026-04-07,2026-04-12,2026-04-13,RLX-28283862,172.69,0,False
8046,SHP-2024-0008046,7978,10,4,4,232,Delivered ,2024-08-02,2024-08-05,2024-08-16,,581.40,0,False
8047,SHP-2024-0008047,7979,90,8,11,9,Delivered,2024-07-10,2024-07-16,2024-07-23,TRK-98033901,470.71,0,False
8048,SHP-2023-0008048,7980,1,11,9,77,Delivered,2023-06-24,2023-06-29,2023-06-29,RLX-24103553,742.46,0,False
8049,SHP-2023-0008049,7980,80,11,11,300,Delivered,2023-06-24,2023-06-27,2023-06-27,TRK-57849234,1628.04,0,False
8050,SHP-2025-0008050,7981,35,10,10,111,"('Booked', None)",2025-01-11,2025-01-17,,TRK-19740622,1499.10,0,False
8051,SHP-2023-0008051,7982,68,5,5,124,Delivered,2023-04-08,2023-04-10,2023-04-10,COLD-21715087,563.24,0,False
8052,SHP-2025-0008052,7983,36,1,1,264,Delivered,2025-05-22,2025-05-31,2025-05-30,COLD-71046573,769.74,0,False
8053,SHP-2025-0008053,7984,85,9,9,298,"('In Transit', None)",2025-10-18,2025-10-20,,COLD-95442571,229.16,0,False
8054,SHP-2025-0008054,7986,91,3,2,6,Delivered ,2025-02-01,2025-02-03,2025-02-05,RLX-19278135,893.51,0,False
8055,SHP-2024-0008055,7987,46,11,3,177,Delivered,2024-10-19,2024-10-20,2024-10-28,TRK-41836587,767.89,4,False
8056,SHP-2024-0008056,7988,10,2,2,188,Delivered,2024-07-28,2024-08-03,2024-08-05,FRT-10847609,751.02,0,False
8057,SHP-2023-0008057,7989,3,1,4,141,Delivered,2023-12-08,2023-12-12,2023-12-14,COLD-89456443,686.52,0,False
8058,SHP-2024-0008058,7990,55,1,1,124,Delivered,2024-12-20,2024-12-24,2025-01-03,FRT-61876770,870.27,0,False
8059,SHP-2023-0008059,7991,68,2,2,80,Delivered,2023-06-10,2023-06-11,2023-06-14,COLD-18890506,467.15,0,False
8060,SHP-2023-0008060,7991,10,2,2,34,Delivered,2023-06-13,2023-06-20,2023-06-19,FRT-54149538,655.69,0,False
8061,SHP-2025-0008061,7992,3,3,8,27,Delivered,2025-11-16,2025-11-19,2025-11-18,COLD-77033456,712.24,0,False
8062,SHP-2024-0008062,7993,91,9,9,216,"('Exception', None)",2024-05-03,2024-05-08,,COLD-26277882,253.78,0,False
8063,SHP-2023-0008063,7994,12,5,5,92,Delivered,2023-12-10,2023-12-11,2023-12-12,FRT-47651823,877.23,0,False
8064,SHP-2026-0008064,7996,35,6,6,157,"('In Transit', None)",2026-01-22,2026-01-30,,,478.59,0,False
8065,SHP-2024-0008065,7997,62,10,10,277,Delivered ,2024-02-08,2024-02-09,2024-02-11,FRT-42856805,1361.32,0,False
8066,SHP-2024-0008066,7997,35,10,10,284,Delivered,2024-02-09,2024-02-10,2024-02-11,RLX-12700345,936.16,0,False
8067,SHP-2024-0008067,7999,46,9,10,38,"('Exception', None)",2024-10-11,2024-10-18,,RLX-91268321,1253.50,0,False
8068,SHP-2025-0008068,8000,9,5,1,279,Delivered,2025-04-23,2025-04-29,2025-04-28,FRT-12765277,519.31,0,False
8069,SHP-2025-0008069,8001,30,3,4,100,Delivered,2025-12-03,2025-12-09,2025-12-17,COLD-86051525,226.35,0,False
8070,SHP-2023-0008070,8003,90,4,4,298,Delivered,2023-12-18,2023-12-23,2024-01-03,FRT-97260629,500.52,0,False
8071,SHP-2023-0008071,8004,30,11,5,283,Delivered,2023-04-28,2023-05-04,2023-05-03,RLX-61241855,386.78,0,False
8072,SHP-2024-0008072,8005,3,5,10,63,Delivered,2024-05-17,2024-05-19,2024-05-18,RLX-16820967,739.18,0,False
8073,SHP-2025-0008073,8006,3,6,4,23,Delivered,2025-01-11,2025-01-20,2025-01-20,COLD-18155057,690.30,0,False
8074,SHP-2024-0008074,8007,85,1,5,47,Delivered,2024-06-03,2024-06-08,2024-06-09,RLX-43439789,590.81,0,False
8075,SHP-2026-0008075,8009,84,11,11,235,Delivered,2026-04-28,2026-04-30,2026-04-30,FRT-17404720,629.89,1,False
8076,SHP-2026-0008076,8009,27,11,3,170,Delivered,2026-04-26,2026-04-28,2026-04-30,FRT-81452321,520.63,0,False
8077,SHP-2026-0008077,8010,71,6,6,217,Delivered,2026-03-29,2026-04-06,2026-04-05,RLX-46579783,510.39,0,False
8078,SHP-2025-0008078,8011,44,9,9,29,"('Booked', None)",2025-07-02,2025-07-06,,COLD-48436506,1411.47,0,True
8079,SHP-2025-0008079,8012,10,11,11,170,Delivered,2025-11-02,2025-11-07,2025-11-09,FRT-97185715,325.93,0,False
8080,SHP-2025-0008080,8013,33,1,10,88,"('Exception', None)",2025-04-15,2025-04-22,,COLD-72604445,328.13,4,False
8081,SHP-2024-0008081,8014,36,9,10,9,Delivered,2024-10-23,2024-10-28,2024-10-30,,1048.60,0,False
8082,SHP-2024-0008082,8015,40,7,7,77,"('In Transit', None)",2024-11-10,2024-11-18,,FRT-77542026,525.96,3,True
8083,SHP-2024-0008083,8015,84,7,4,2,"('Exception', None)",2024-11-09,2024-11-17,,RLX-22164800,740.77,0,False
8084,SHP-2023-0008084,8016,18,11,11,86,Delivered ,2023-08-08,2023-08-09,2023-08-09,FRT-20088478,1217.42,0,False
8085,SHP-2025-0008085,8018,18,8,8,85,Delivered,2025-04-21,2025-04-28,2025-04-29,TRK-16824841,537.25,0,False
8086,SHP-2026-0008086,8019,3,8,8,276,Delivered,2026-01-25,2026-01-27,2026-02-07,TRK-93249061,183.71,0,False
8087,SHP-2023-0008087,8020,62,8,8,6,"('Exception', None)",2023-01-28,2023-02-02,,FRT-11995378,127.03,0,False
8088,SHP-2023-0008088,8021,27,3,3,150,"('Exception', None)",2023-07-28,2023-07-29,,TRK-25683786,556.37,0,False
8089,SHP-2024-0008089,8022,74,3,3,157,Delivered,2024-07-01,2024-07-06,2024-07-06,TRK-84048196,609.33,0,False
8090,SHP-2024-0008090,8022,85,3,3,150,Delivered,2024-06-29,2024-07-02,2024-07-13,,486.83,0,False
8091,SHP-2023-0008091,8023,68,8,7,171,"('Exception', None)",2023-11-24,2023-11-27,,RLX-43859279,938.11,0,False
8092,SHP-2026-0008092,8024,9,11,9,302,Delivered,2026-03-25,2026-04-03,2026-04-04,FRT-70138956,428.74,0,False
8093,SHP-2023-0008093,8025,26,10,10,237,Delivered,2023-01-15,2023-01-21,2023-01-21,RLX-15345520,1739.79,0,True
8094,SHP-2025-0008094,8026,68,6,6,200,"('Booked', None)",2025-04-26,2025-04-27,,TRK-81161347,752.04,0,False
8095,SHP-2024-0008095,8027,80,9,9,297,Delivered,2024-08-30,2024-09-04,2024-09-04,,415.02,3,True
8096,SHP-2024-0008096,8028,9,4,8,98,Delivered,2024-11-22,2024-11-28,2024-11-29,FRT-41090117,445.15,0,False
8097,SHP-2025-0008097,8029,71,11,11,176,Delivered,2025-09-22,2025-09-24,2025-09-26,FRT-56595484,793.11,0,False
8098,SHP-2024-0008098,8030,30,6,10,88,Delivered,2024-12-08,2024-12-10,2024-12-09,RLX-29908050,553.26,0,False
8099,SHP-2024-0008099,8030,12,6,6,217,Delivered,2024-12-09,2024-12-18,2024-12-17,RLX-17627075,809.17,0,False
8100,SHP-2024-0008100,8031,85,6,6,276,Delivered,2024-05-13,2024-05-21,2024-05-27,COLD-74306170,270.15,0,False
8101,SHP-2025-0008101,8032,90,10,10,188,Delivered,2025-07-15,2025-07-17,2025-07-17,FRT-42880390,1369.54,0,False
8102,SHP-2025-0008102,8033,74,5,3,300,"('Booked', None)",2025-10-01,2025-10-04,,TRK-62258364,737.00,2,False
8103,SHP-2025-0008103,8034,85,9,9,298,Delivered,2025-03-17,2025-03-23,2025-03-25,COLD-86721914,815.85,0,False
8104,SHP-2025-0008104,8035,71,10,2,217,Delivered,2025-07-06,2025-07-10,2025-07-12,FRT-37862038,1693.26,0,False
8105,SHP-2024-0008105,8036,55,10,7,194,Delivered,2024-11-25,2024-12-04,2024-12-05,RLX-27421447,882.91,2,False
8106,SHP-2023-0008106,8037,40,1,8,23,Delivered,2023-11-30,2023-12-02,2023-12-03,FRT-16460169,470.98,0,False
8107,SHP-2026-0008107,8038,68,7,7,98,Delivered,2026-03-28,2026-04-06,2026-04-17,COLD-43865025,399.25,0,False
8108,SHP-2025-0008108,8039,36,7,6,200,Delivered,2025-08-21,2025-08-29,2025-08-30,FRT-17844766,589.08,0,False
8109,SHP-2024-0008109,8040,35,2,5,38,"('In Transit', None)",2024-09-28,2024-09-30,,RLX-87337896,396.36,0,False
8110,SHP-2023-0008110,8041,3,1,3,279,Delivered,2023-02-17,2023-02-19,2023-02-20,RLX-73057187,200.27,0,False
8111,SHP-2025-0008111,8042,69,1,5,2,Delivered,2025-04-17,2025-04-18,2025-04-17,TRK-88925525,260.07,6,False
8112,SHP-2023-0008112,8043,35,1,1,150,"('Exception', None)",2023-03-18,2023-03-27,,FRT-46059197,174.79,1,True
8113,SHP-2023-0008113,8043,27,1,1,176,"('Exception', None)",2023-03-15,2023-03-22,,TRK-78970556,640.34,3,False
8114,SHP-2024-0008114,8044,60,2,8,277,"('Exception', None)",2024-12-04,2024-12-11,,TRK-21076567,743.13,0,False
8115,SHP-2025-0008115,8045,30,7,7,277,Delivered,2025-10-06,2025-10-11,2025-10-20,COLD-40434691,891.74,0,False
8116,SHP-2024-0008116,8046,1,9,9,305,Delivered,2024-01-14,2024-01-15,2024-01-14,RLX-91234726,491.59,0,True
8117,SHP-2023-0008117,8047,69,8,8,54,Delivered,2023-04-01,2023-04-08,2023-04-10,RLX-99279004,881.82,0,False
8118,SHP-2023-0008118,8047,74,8,4,304,Delivered,2023-04-03,2023-04-05,2023-04-06,TRK-50393289,910.09,0,False
8119,SHP-2024-0008119,8048,33,7,7,21,Delivered,2024-08-18,2024-08-23,2024-08-24,,179.01,0,False
8120,SHP-2025-0008120,8049,62,11,11,207,"('Booked', None)",2025-05-07,2025-05-12,,TRK-45530838,1262.50,0,False
8121,SHP-2023-0008121,8050,46,4,4,235,Delivered,2023-06-23,2023-06-24,2023-06-25,FRT-76853029,444.26,3,False
8122,SHP-2026-0008122,8052,18,6,6,264,Delivered,2026-02-20,2026-02-23,2026-02-25,FRT-45241678,205.33,0,False
8123,SHP-2026-0008123,8052,90,6,6,300,Delivered,2026-02-20,2026-02-21,2026-02-21,RLX-14232055,585.37,0,False
8124,SHP-2025-0008124,8053,46,1,1,298,Delivered,2025-01-03,2025-01-12,2025-01-23,RLX-13005136,638.74,0,False
8125,SHP-2023-0008125,8054,74,11,11,274,"('Exception', None)",2023-07-03,2023-07-09,,RLX-61314448,945.62,0,False
8126,SHP-2024-0008126,8055,68,4,4,200,Delivered,2024-09-25,2024-09-27,2024-09-29,RLX-80592653,123.97,0,False
8127,SHP-2026-0008127,8056,84,8,8,177,Delivered ,2026-05-28,2026-05-29,2026-05-30,COLD-19104292,166.60,0,False
8128,SHP-2025-0008128,8057,33,2,2,27,Delivered,2025-07-27,2025-08-02,2025-08-12,COLD-46304909,830.10,0,False
8129,SHP-2025-0008129,8058,27,8,2,6,"('In Transit', None)",2025-09-30,2025-10-02,,TRK-70729717,168.49,0,False
8130,SHP-2024-0008130,8060,1,3,4,17,"('Exception', None)",2024-01-01,2024-01-05,,FRT-91855330,292.18,0,False
8131,SHP-2023-0008131,8061,40,3,6,237,Delivered,2023-04-03,2023-04-06,2023-04-06,RLX-60869956,668.64,0,False
8132,SHP-2023-0008132,8062,55,8,8,284,Delivered,2023-02-14,2023-02-16,2023-02-16,RLX-46969962,849.06,0,True
8133,SHP-2025-0008133,8063,80,6,7,34,Delivered,2025-06-12,2025-06-17,2025-06-21,TRK-74808238,117.40,0,False
8134,SHP-2024-0008134,8065,36,4,4,288,Delivered,2024-09-02,2024-09-06,2024-09-16,COLD-58374852,720.67,0,False
8135,SHP-2024-0008135,8066,1,5,5,227,Delivered,2024-04-03,2024-04-09,2024-04-10,FRT-25318164,182.14,0,False
8136,SHP-2024-0008136,8067,18,6,3,21,Delivered,2024-07-17,2024-07-25,2024-07-27,COLD-54313286,356.72,0,False
8137,SHP-2023-0008137,8068,55,5,5,141,Delivered,2023-01-10,2023-01-15,2023-01-15,TRK-67518857,554.39,0,False
8138,SHP-2023-0008138,8069,12,6,8,43,Delivered,2023-11-03,2023-11-08,2023-11-07,TRK-99364068,725.07,0,False
8139,SHP-2024-0008139,8070,74,3,11,43,Delivered,2024-12-10,2024-12-12,2024-12-13,RLX-71681216,794.32,0,False
8140,SHP-2025-0008140,8071,91,7,7,288,Delivered,2025-02-18,2025-02-20,2025-02-22,COLD-53054166,753.66,0,False
8141,SHP-2023-0008141,8072,71,8,8,217,"('Booked', None)",2023-06-23,2023-06-25,,FRT-74800790,783.10,0,False
8142,SHP-2024-0008142,8073,9,9,2,18,"('In Transit', None)",2024-04-09,2024-04-18,,FRT-14385296,240.36,0,False
8143,SHP-2024-0008143,8074,40,5,10,29,"('Exception', None)",2024-03-30,2024-04-05,,COLD-12085886,865.03,0,False
8144,SHP-2025-0008144,8075,55,3,3,9,"('Exception', None)",2025-04-17,2025-04-18,,COLD-78425456,250.12,4,False
8145,SHP-2026-0008145,8076,46,3,3,167,Delivered,2026-04-30,2026-05-04,2026-05-03,COLD-29401778,400.79,0,False
8146,SHP-2024-0008146,8077,91,9,6,221,Delivered,2024-05-03,2024-05-06,2024-05-08,RLX-75554284,750.10,0,False
8147,SHP-2023-0008147,8078,60,9,9,279,Delivered,2023-06-29,2023-06-30,2023-07-01,COLD-36148406,644.10,0,False
8148,SHP-2023-0008148,8078,44,9,9,171,Delivered,2023-06-30,2023-07-04,2023-07-04,TRK-28617984,1017.17,0,False
8149,SHP-2025-0008149,8079,26,2,2,95,Delivered,2025-03-30,2025-04-03,2025-04-04,TRK-97713107,752.59,0,False
8150,SHP-2025-0008150,8081,12,9,7,217,Delivered,2025-10-27,2025-10-28,2025-10-29,FRT-90325676,980.39,0,False
8151,SHP-2023-0008151,8082,26,11,11,288,Delivered,2023-03-04,2023-03-11,2023-03-12,,376.25,0,False
8152,SHP-2024-0008152,8084,62,4,4,80,Delivered,2024-04-21,2024-04-27,2024-04-26,COLD-28089408,733.95,0,False
8153,SHP-2024-0008153,8085,12,11,11,77,"('Exception', None)",2024-09-17,2024-09-24,,COLD-85853481,1244.09,6,False
8154,SHP-2025-0008154,8086,60,1,1,70,"('Exception', None)",2025-04-07,2025-04-13,,,342.87,4,False
8155,SHP-2023-0008155,8087,36,7,1,63,"('Booked', None)",2023-06-03,2023-06-10,,TRK-37700906,178.82,0,False
8156,SHP-2024-0008156,8088,90,5,5,53,Delivered,2024-03-30,2024-04-04,2024-04-05,TRK-97241500,112.66,0,False
8157,SHP-2024-0008157,8089,91,5,3,298,"('In Transit', None)",2024-07-03,2024-07-08,,,687.57,0,False
8158,SHP-2025-0008158,8090,3,7,8,305,Delivered,2025-11-14,2025-11-17,2025-11-19,TRK-73638955,306.14,0,False
8159,SHP-2025-0008159,8091,26,6,6,194,Delivered,2025-07-02,2025-07-03,2025-07-14,RLX-21057107,906.63,0,False
8160,SHP-2023-0008160,8092,60,11,11,59,"('Booked', None)",2023-07-21,2023-07-24,,FRT-72352361,1535.74,0,False
8161,SHP-2023-0008161,8093,36,6,1,176,Delivered,2023-09-11,2023-09-18,2023-09-20,RLX-39506916,506.38,0,False
8162,SHP-2023-0008162,8094,18,6,7,98,Delivered,2023-04-11,2023-04-13,2023-04-14,COLD-50393721,305.62,0,False
8163,SHP-2023-0008163,8094,1,6,7,212,Delivered ,2023-04-12,2023-04-14,2023-04-15,FRT-66005002,641.15,0,False
8164,SHP-2023-0008164,8095,44,9,6,27,Delivered,2023-05-11,2023-05-20,2023-05-20,FRT-56756246,1359.67,0,False
8165,SHP-2023-0008165,8096,85,2,9,158,Delivered,2023-03-03,2023-03-12,2023-03-17,FRT-16021883,838.56,0,False
8166,SHP-2026-0008166,8097,91,4,3,286,"('In Transit', None)",2026-02-19,2026-02-24,,COLD-16860868,394.62,0,False
8167,SHP-2026-0008167,8097,69,4,3,6,"('In Transit', None)",2026-02-21,2026-03-01,,TRK-61494155,514.46,0,False
8168,SHP-2025-0008168,8098,27,8,8,18,Delivered,2025-12-14,2025-12-16,2025-12-15,RLX-50368225,300.38,0,False
8169,SHP-2023-0008169,8100,1,5,7,221,Delivered,2023-11-19,2023-11-27,2023-11-26,COLD-91059145,706.97,0,False
8170,SHP-2026-0008170,8102,1,4,10,216,Delivered,2026-03-03,2026-03-12,2026-03-18,RLX-51056705,345.84,0,False
8171,SHP-2023-0008171,8103,62,3,8,297,Delivered,2023-01-19,2023-01-25,2023-01-27,COLD-84165009,844.11,0,False
8172,SHP-2024-0008172,8104,80,7,7,150,Delivered,2024-09-11,2024-09-14,2024-09-15,RLX-10539011,413.41,0,False
8173,SHP-2024-0008173,8105,84,10,4,166,"('Booked', None)",2024-05-29,2024-06-03,,TRK-15505134,450.76,0,False
8174,SHP-2023-0008174,8106,9,10,10,132,Delivered,2023-03-03,2023-03-10,2023-03-10,TRK-13967468,1254.61,0,False
8175,SHP-2023-0008175,8106,27,10,9,124,Delivered,2023-03-03,2023-03-05,2023-03-15,RLX-73220493,888.48,0,False
8176,SHP-2024-0008176,8108,30,10,10,85,"('Exception', None)",2024-12-06,2024-12-14,,TRK-67429949,608.47,0,False
8177,SHP-2026-0008177,8109,33,10,7,302,Delivered,2026-03-21,2026-03-26,2026-03-28,COLD-54191042,327.35,0,True
8178,SHP-2023-0008178,8110,71,11,11,284,"('In Transit', None)",2023-03-14,2023-03-15,,TRK-50249997,406.12,0,False
8179,SHP-2023-0008179,8111,18,1,1,302,Delivered,2023-07-16,2023-07-20,2023-07-19,RLX-51879227,862.71,0,False
8180,SHP-2024-0008180,8112,74,11,11,63,Delivered,2024-12-31,2025-01-05,2025-01-12,TRK-44431891,209.87,0,False
8181,SHP-2024-0008181,8113,62,8,11,132,Delivered,2024-06-10,2024-06-19,2024-06-21,COLD-15707337,416.97,0,False
8182,SHP-2023-0008182,8114,90,4,4,300,"('In Transit', None)",2023-09-08,2023-09-16,,TRK-35396863,448.83,0,False
