contract_id,contract_number,customer_id,account_manager_id,contract_tier,contract_status,start_date,end_date_raw,minimum_monthly_commitment,deposit_amount,billing_currency,cancellation_reason
861,CTR-2024-00861,825,20,Spot,active,2024-06-07,07/06/2026,5000.00,1000.00,USD,
862,CTR-2024-00862,410,106,Standard,Active,2024-08-02,2027-08-02,5000.00,5000.00,GBP,
863,CTR-2023-00863,14,310,strategic ,Active,2023-01-04,2023-07-03,500.00,5000.00,USD,
864,CTR-2023-00864,2278,30,Standard,Expired,2023-05-06,2024-05-05,500.00,10000.00,usd,
865,CTR-2025-00865,62,94,Standard,Active,2025-03-06,2027-03-06,5000.00,0.00,usd,
866,CTR-2023-00866,1337,94,Strategic,Active,2023-09-22,2025-09-21,500.00,500.00,USD,
867,CTR-2023-00867,1117,242,strategic ,Active,2023-10-01,2024-03-29,25000.00,500.00,CAD,
868,CTR-2023-00868,310,278,Spot,Active,2023-10-15,2024/04/12,500.00,5000.00,GBP,
869,CTR-2024-00869,2439,108,Strategic,Cancelled,2024-07-15, 2027-07-15 ,2500.00,1000.00,USD,Service unreliability
870,CTR-2023-00870,674,241,Spot,Expired,2023-01-24, 2026-01-23 ,10000.00,2500.00,USD,
871,CTR-2023-00871,1965,22,strategic ,Cancelled,2023-09-24,2024-03-22,25000.00,500.00,USD,Service unreliability
872,CTR-2024-00872,270,119,strategic ,Active,2024-02-09,2026/02/08,2500.00,1000.00,CAD,
873,CTR-2024-00873,1169,74,Spot,Active,2024-02-08,07/02/2026,1000.00,0.00,CAD,
874,CTR-2024-00874,2041,252,Preferred,Active,2024-02-05,2025-02-04,25000.00,5000.00,USD,
875,CTR-2023-00875,721,201,Standard,active,2023-01-29,2026-01-28,2500.00,0.00,GBP,
876,CTR-2023-00876,225,267,strategic ,Active,2023-11-22,2025-11-21,500.00,0.00,usd,
877,CTR-2025-00877,2275,243,Spot,Active,2025-03-08,2026-03-08,500.00,10000.00,EUR,
878,CTR-2024-00878,2333,152,Preferred,Cancelled,2024-11-06,2025/11/06,25000.00,0.00,CAD,Unknown
879,CTR-2024-00879,791,67,Strategic,Expired,2024-05-30,2027-05-30,5000.00,500.00,USD,
880,CTR-2023-00880,8,106,Strategic,Active,2023-09-08,2025-09-07,1000.00,1000.00,USD,
881,CTR-2023-00881,1524,273,strategic ,Active,2023-06-21,2023-12-18,1000.00,2500.00,USD,
882,CTR-2024-00882,1840,67,Standard,Expired,2024-07-09,2026-07-09,500.00,10000.00,GBP,
883,CTR-2023-00883,1478,191,Standard,Active,2023-08-13,2024-08-12,1000.00,10000.00,USD,
884,CTR-2025-00884,2303,218,Spot,Active,2025-09-22,2026-09-22,2500.00,5000.00,USD,
885,CTR-2024-00885,2342,156,Standard,Cancelled,2024-12-15,2025-12-15,25000.00,10000.00,USD,Unknown
886,CTR-2024-00886,2152,68,Strategic,Active,2024-09-06,2026-09-06,5000.00,5000.00,USD,
887,CTR-2024-00887,323,278,strategic ,Cancelled,2024-05-09,2024-11-05,2500.00,10000.00,USD, 
888,CTR-2023-00888,721,128,Strategic,active,2023-05-08,2026-05-07,10000.00,0.00,USD,
889,CTR-2025-00889,362,234,Spot,Active,2025-09-04,2026-09-04,25000.00,0.00,USD,
890,CTR-2025-00890,2252,12,Standard,Active,2025-02-17,2026-02-17,5000.00,10000.00,USD,
891,CTR-2023-00891,343,12,Preferred,Expired,2023-12-25,2026-12-24,2500.00,0.00,GBP,
892,CTR-2025-00892,560,289,strategic ,active,2025-04-16,2026-04-16,1000.00,500.00,GBP,
893,CTR-2025-00893,777,273,Standard,Active,2025-03-25, 2025-09-21 ,500.00,5000.00,USD,
894,CTR-2025-00894,1514,105,strategic ,Suspended,2025-06-23,2026-06-23,10000.00,0.00,USD,
895,CTR-2025-00895,97,64,strategic ,Expired,2025-06-22,2026-06-22,25000.00,5000.00,GBP,
896,CTR-2024-00896,1019,262,Strategic,Suspended,2024-04-24,2025-04-24,2500.00,0.00,USD,
897,CTR-2024-00897,1581,201,Preferred,Expired,2024-10-12,2025-04-10,2500.00,2500.00,usd,
898,CTR-2023-00898,87,19,Preferred,Active,2023-03-08,2025-03-07,10000.00,0.00,USD,
899,CTR-2023-00899,89,241,Spot,Active,2023-09-30,2026-09-29,500.00,5000.00,USD,
900,CTR-2023-00900,91,60,Strategic,Active,2023-06-26,2025-06-25,5000.00,10000.00,USD,
901,CTR-2024-00901,586,165,Standard,Active,2024-08-12, 2026-08-12 ,1000.00,10000.00,USD,
902,CTR-2023-00902,1469,179,Standard,Active,2023-05-20,2026-05-19,1000.00,10000.00,USD,
903,CTR-2024-00903,2416,79,Standard,Active,2024-02-12,2025-02-11,2500.00,0.00,USD,
904,CTR-2024-00904,597,165,Spot,Active,2024-07-25,2027-07-25,500.00,0.00,EUR,
905,CTR-2024-00905,560,7,Standard,Expired,2024-11-04,2025-05-03,25000.00,2500.00,USD,
906,CTR-2024-00906,1741,273,Strategic,Active,2024-02-29,2024-08-27,2500.00,1000.00,EUR,
907,CTR-2025-00907,1866,41,Standard,active,2025-06-09,6/9/2027,25000.00,500.00,USD,
908,CTR-2025-00908,1794,273,strategic ,Active,2025-08-04,2026-01-31,10000.00,0.00,USD,
909,CTR-2024-00909,1579,234,Preferred,Active,2024-03-28,2024-09-24,1000.00,1000.00,USD,
910,CTR-2024-00910,2471,245,Preferred,Active,2024-11-02,2026-11-02,1000.00,500.00,USD,
911,CTR-2024-00911,1190,273,Preferred,Active,2024-03-19,2026-03-19,10000.00,10000.00,USD,
912,CTR-2025-00912,2231,106,Preferred,Expired,2025-04-20,2027-04-20,2500.00,2500.00,USD,
913,CTR-2024-00913,826,290,Preferred,Expired,2024-04-26,2027-04-26,10000.00,10000.00,USD,
914,CTR-2023-00914,364,248,Strategic,Active,2023-04-08,2025-04-07,10000.00,5000.00,USD,
915,CTR-2024-00915,1544,245,Preferred,Active,2024-01-19,2025-01-18,500.00,2500.00,USD,
916,CTR-2024-00916,2056,67,Strategic,Expired,2024-06-20,2026-06-20,1000.00,10000.00,USD,
917,CTR-2023-00917,2143,266,Preferred,Expired,2023-08-25,2025-08-24,25000.00,10000.00,USD,
918,CTR-2024-00918,714,299,Strategic,Cancelled,2024-07-31,2026-07-31,5000.00,2500.00,USD, 
919,CTR-2023-00919,2063,257,Standard,Active,2023-01-27, 2024-01-27 ,25000.00,2500.00,EUR,
920,CTR-2024-00920,702,64,strategic ,Expired,2024-03-08,2027-03-08,25000.00,500.00,USD,
921,CTR-2024-00921,429,290,Strategic,Active,2024-11-04,2026-11-04,1000.00,2500.00,GBP,
922,CTR-2023-00922,1548,239,Strategic,active,2023-02-22,2024-02-22,2500.00,1000.00,USD,
923,CTR-2025-00923,908,22,Spot,Active,2025-01-17,2028-01-17,5000.00,1000.00,USD,
924,CTR-2024-00924,1955,39,Strategic,Cancelled,2024-07-10,2026-07-10,10000.00,500.00,EUR,Service unreliability
925,CTR-2023-00925,316,236,Preferred,Active,2023-09-05,2024-03-03,2500.00,1000.00,USD,
926,CTR-2024-00926,2093,289,Standard,Active,2024-06-23,2024-12-20,5000.00,5000.00,CAD,
927,CTR-2025-00927,2046,234,Strategic,Active,2025-07-26,2026-01-22,500.00,2500.00,EUR,
928,CTR-2024-00928,177,121,Spot,Expired,2024-11-06,2027-11-06,1000.00,5000.00,USD,
929,CTR-2024-00929,2097,226,strategic ,Active,2024-04-16,13/10/2024,1000.00,2500.00,USD,
930,CTR-2025-00930,364,234,Standard,active,2025-09-05,2026-09-05,500.00,5000.00,USD,
931,CTR-2023-00931,1875,41,Strategic,Active,2023-07-13,2024-07-12,25000.00,10000.00,usd,
932,CTR-2025-00932,1976,14,Strategic,Active,2025-08-17,2026-02-13,500.00,2500.00,USD,
933,CTR-2023-00933,246,257,Strategic,Active,2023-04-22,2023-10-19,2500.00,5000.00,EUR,
934,CTR-2023-00934,973,190,Strategic,active,2023-01-15,2024-01-15,10000.00,10000.00,USD,
935,CTR-2023-00935,629,249,strategic ,Active,2023-04-08,2024-04-07,1000.00,0.00,CAD,
936,CTR-2025-00936,1956,241,strategic ,Active,2025-08-23,2028-08-22,10000.00,1000.00,USD,
937,CTR-2024-00937,1918,257,strategic ,Active,2024-01-23,2027-01-22,5000.00,10000.00,USD,
938,CTR-2023-00938,2442,193,Spot,Active,2023-05-04,2026-05-03,1000.00,500.00,USD,
939,CTR-2024-00939,2053,108,Standard,Active,2024-03-09,2024-09-05,25000.00,500.00,USD,
940,CTR-2025-00940,1696,94,Spot,Active,2025-01-19,2027-01-19,2500.00,1000.00,USD,
941,CTR-2025-00941,2169,174,Spot,Active,2025-08-25,2026-08-25,1000.00,500.00,EUR,
942,CTR-2024-00942,889,69,Standard,active,2024-03-06,2026-03-06,500.00,0.00,USD,
943,CTR-2024-00943,1982,241,strategic ,Expired,2024-10-25,2026-10-25,1000.00,1000.00,CAD,
944,CTR-2023-00944,287,239,Standard,Suspended,2023-04-07,2024-04-06,25000.00,0.00,usd,
945,CTR-2023-00945,285,108,Preferred,Active,2023-06-07,2023-12-04,2500.00,2500.00,usd,
946,CTR-2023-00946,1565,187,strategic ,Suspended,2023-03-12,2024-03-11,25000.00,500.00,USD,
947,CTR-2023-00947,1294,310,Strategic,Active,2023-04-03,9/30/2023,10000.00,5000.00,USD,
948,CTR-2023-00948,2423,147,Preferred,Cancelled,2023-01-24,2024-01-24,10000.00,1000.00,CAD,Moved to competitor
949,CTR-2023-00949,1277,68,Preferred,Active,2023-01-30,2026-01-29,1000.00,10000.00,USD,
950,CTR-2023-00950,405,201,Preferred,Active,2023-07-04,2023-12-31,25000.00,2500.00,CAD,
951,CTR-2024-00951,1940,289,strategic ,Active,2024-08-31,2025-08-31,10000.00,500.00,USD,
952,CTR-2023-00952,1606,147,Strategic,Expired,2023-11-01,2025-10-31,1000.00,10000.00,USD,
953,CTR-2024-00953,206,12,Spot,Expired,2024-04-15,2027-04-15,5000.00,500.00,USD,
954,CTR-2023-00954,1159,210,Spot,Cancelled,2023-08-10,2025-08-09,25000.00,2500.00,EUR,Unknown
955,CTR-2024-00955,171,310,Preferred,Active,2024-05-14,2025-05-14,1000.00,2500.00,USD,
956,CTR-2025-00956,544,210,Preferred,Cancelled,2025-09-05,2026/09/05,2500.00,2500.00,usd,Price increase
957,CTR-2024-00957,1033,19,Preferred,Active,2024-12-05,2025-12-05,25000.00,2500.00,USD,
958,CTR-2025-00958,1736,187,strategic ,Expired,2025-01-21,1/21/2028,5000.00,5000.00,USD,
959,CTR-2025-00959,952,257,Preferred,Active,2025-05-16,2026-05-16,25000.00,500.00,EUR,
960,CTR-2024-00960,2283,128,Preferred,Active,2024-01-17,2024-07-15,25000.00,5000.00,CAD,
961,CTR-2024-00961,948,19,Strategic,active,2024-07-19,2025-07-19,5000.00,500.00,USD,
962,CTR-2025-00962,63,236,Preferred,Active,2025-03-22,2026-03-22,1000.00,5000.00,usd,
963,CTR-2023-00963,385,242,Standard,Active,2023-10-20,19/10/2025,2500.00,2500.00,USD,
964,CTR-2024-00964,806,193,strategic ,Active,2024-02-15,2025-02-14,10000.00,500.00,EUR,
965,CTR-2024-00965,1554,187,Strategic,active,2024-01-13,11/07/2024,10000.00,10000.00,EUR,
966,CTR-2025-00966,1970,220,Preferred,Cancelled,2025-04-20,2026-04-20,1000.00,2500.00,USD,Service unreliability
967,CTR-2024-00967,1516,267,strategic ,Active,2024-06-23,2026-06-23,500.00,500.00,USD,
968,CTR-2023-00968,2388,290,Strategic,Cancelled,2023-06-23,6/22/2025,25000.00,2500.00,USD,Moved to competitor
969,CTR-2023-00969,1686,179,Preferred,Cancelled,2023-01-14,2025-01-13,2500.00,1000.00,USD,Customer consolidation
970,CTR-2023-00970,593,231,Preferred,Suspended,2023-11-03,2024/11/02,10000.00,10000.00,usd,
971,CTR-2024-00971,1761,39,strategic ,active,2024-05-15,2027-05-15,500.00,5000.00,USD,
972,CTR-2025-00972,179,67,Preferred,active,2025-05-09,2026-05-09,5000.00,1000.00,GBP,
973,CTR-2025-00973,387,26,strategic ,Active,2025-03-01,2026-03-01,500.00,500.00,USD,
974,CTR-2023-00974,1604,290,strategic ,Cancelled,2023-12-03,2024-12-02,10000.00,1000.00,USD,Moved to competitor
975,CTR-2024-00975,1851,51,Standard,Active,2024-12-03,2025-06-01,10000.00,1000.00,USD,
976,CTR-2023-00976,430,242,Standard,active,2023-04-23,2024-04-22,2500.00,10000.00,CAD,
977,CTR-2024-00977,1912,192,Spot,Suspended,2024-04-25,2024-10-22,5000.00,5000.00,USD,
978,CTR-2025-00978,2231,20,Standard,Active,2025-08-09,2027-08-09,10000.00,5000.00,CAD,
979,CTR-2023-00979,2242,20,Standard,active,2023-07-29,2024-07-28,1000.00,10000.00,USD,
980,CTR-2025-00980,852,310,Strategic,Expired,2025-09-09,2027-09-09,500.00,10000.00,USD,
981,CTR-2023-00981,1042,74,strategic ,active,2023-02-18,2026-02-17,2500.00,1000.00,EUR,
982,CTR-2023-00982,383,33,Strategic,Active,2023-08-24,2026-08-23,1000.00,10000.00,USD,
983,CTR-2024-00983,470,310,Preferred,Active,2024-06-14,2025-06-14,10000.00,2500.00,USD,
984,CTR-2024-00984,2196,152,Spot,Active,2024-02-14,2025-02-13,5000.00,1000.00,USD,
985,CTR-2023-00985,1966,310,Spot,Active,2023-01-14,2024-01-14,10000.00,1000.00,USD,
986,CTR-2024-00986,242,69,Preferred,active,2024-09-13,2026-09-13,500.00,10000.00,USD,
987,CTR-2025-00987,552,249,Standard,Active,2025-09-19,2026-09-19,25000.00,5000.00,USD,
988,CTR-2024-00988,2244,156,Standard,Active,2024-09-02,2025-09-02,2500.00,10000.00,CAD,
989,CTR-2025-00989,2075,161,Strategic,Active,2025-10-17,2028-10-16,500.00,10000.00,USD,
990,CTR-2025-00990,2069,149,Standard,Active,2025-08-11,2026-08-11,1000.00,5000.00,USD,
991,CTR-2024-00991,1708,140,strategic ,Active,2024-09-29,2025-09-29,2500.00,5000.00,EUR,
992,CTR-2024-00992,740,57,Strategic,active,2024-08-21,8/21/2025,1000.00,10000.00,USD,
993,CTR-2024-00993,724,280,Strategic,active,2024-10-23,2025-10-23,10000.00,10000.00,USD,
994,CTR-2024-00994,1435,30,Spot,Suspended,2024-02-19,8/17/2024,10000.00,10000.00,USD,
995,CTR-2023-00995,1366,179,Spot,active,2023-07-08,2024-07-07,1000.00,1000.00,USD,
996,CTR-2025-00996,878,243,Spot,Active,2025-03-03,3/3/2027,2500.00,1000.00,GBP,
997,CTR-2025-00997,1164,241,strategic ,Active,2025-06-24,2028-06-23,25000.00,10000.00,EUR,
998,CTR-2025-00998,2387,67,Preferred,Active,2025-07-17,2026-07-17,5000.00,500.00,USD,
999,CTR-2024-00999,2049,78,Standard,Expired,2024-06-06,2024-12-03,2500.00,1000.00,USD,
1000,CTR-2025-01000,507,226,Spot,Active,2025-06-21,6/21/2026,5000.00,1000.00,USD,
1001,CTR-2025-01001,199,165,strategic ,Active,2025-09-03,03/09/2026,500.00,0.00,CAD,
1002,CTR-2024-01002,1449,33,Preferred,Cancelled,2024-09-13,9/13/2026,5000.00,1000.00,USD,Price increase
1003,CTR-2023-01003,1324,257,Preferred,Active,2023-11-27,2025-11-26,25000.00,1000.00,EUR,
1004,CTR-2023-01004,452,273,strategic ,Active,2023-05-09,2024-05-08,1000.00,0.00,USD,
1005,CTR-2024-01005,1997,174,Standard,Expired,2024-08-31,2027-08-31,2500.00,0.00,USD,
1006,CTR-2023-01006,892,22,Strategic,Active,2023-09-23,2024-09-22,5000.00,5000.00,USD,
1007,CTR-2024-01007,734,12,Standard,Expired,2024-10-03,2025-04-01,500.00,0.00,USD,
1008,CTR-2023-01008,359,243,Preferred,Expired,2023-03-23,2026-03-22,25000.00,10000.00,GBP,
1009,CTR-2023-01009,1514,74,strategic ,Cancelled,2023-05-17,2025-05-16,5000.00,10000.00,USD, 
1010,CTR-2024-01010,707,39,Preferred,Cancelled,2024-08-04,2027/08/04,10000.00,500.00,CAD,Service unreliability
1011,CTR-2023-01011,520,161,strategic ,Active,2023-12-07,2024-12-06,500.00,0.00,USD,
1012,CTR-2023-01012,1306,108,strategic ,Active,2023-02-06,2025-02-05,10000.00,5000.00,USD,
1013,CTR-2025-01013,318,74,strategic ,Cancelled,2025-07-10,2028-07-09,25000.00,2500.00,GBP,Unknown
1014,CTR-2025-01014,2232,82,Standard,Expired,2025-08-23,2026-02-19,5000.00,500.00,USD,
1015,CTR-2023-01015,958,236,strategic ,active,2023-11-08,2024-05-06,500.00,5000.00,USD,
1016,CTR-2024-01016,2325,121,Spot,Cancelled,2024-03-06,2027-03-06,500.00,10000.00,USD,Price increase
1017,CTR-2023-01017,464,220,Preferred,Expired,2023-05-30,2023-11-26,500.00,1000.00,usd,
1018,CTR-2025-01018,2416,179,Standard,Active,2025-07-20,2026-07-20,10000.00,1000.00,USD,
1019,CTR-2024-01019,898,245,strategic ,Active,2024-05-16,2025-05-16,500.00,2500.00,CAD,
1020,CTR-2025-01020,2377,67,Preferred,active,2025-07-10,2027-07-10,500.00,2500.00,GBP,
1021,CTR-2024-01021,327,39,Strategic,Active,2024-09-07,2025-09-07,2500.00,2500.00,CAD,
1022,CTR-2023-01022,2499,14,Standard,Expired,2023-08-08,2024-08-07,10000.00,500.00,GBP,
1023,CTR-2023-01023,1843,310,Preferred,Active,2023-08-02,2025-08-01,5000.00,5000.00,USD,
1024,CTR-2023-01024,2280,249,Preferred,Active,2023-11-03,2024-05-01,10000.00,5000.00,CAD,
1025,CTR-2024-01025,224,296,Strategic,Expired,2024-12-15,2027-12-15,10000.00,0.00,CAD,
1026,CTR-2023-01026,2366,280,Strategic,active,2023-02-20,2025-02-19,500.00,500.00,USD,
1027,CTR-2023-01027,1671,79,Standard,Expired,2023-03-06,2023-09-02,2500.00,1000.00,USD,
1028,CTR-2024-01028,2496,69,Strategic,Active,2024-01-30,2025-01-29,500.00,1000.00,USD,
1029,CTR-2023-01029,432,20,Spot,Cancelled,2023-05-08,2024-05-07,25000.00,10000.00,usd,Moved to competitor
1030,CTR-2024-01030,1271,210,Preferred,Expired,2024-08-11,2025-02-07,10000.00,2500.00,GBP,
1031,CTR-2024-01031,527,234,Preferred,Active,2024-11-13,2025-05-12,25000.00,10000.00,USD,
1032,CTR-2023-01032,1562,83,Spot,Active,2023-10-10,2024-04-07,10000.00,500.00,EUR,
1033,CTR-2023-01033,1361,14,Spot,Active,2023-09-25,2026-09-24,1000.00,10000.00,GBP,
1034,CTR-2023-01034,862,231,Strategic,Cancelled,2023-11-03,2024-05-01,5000.00,0.00,USD,Unknown
1035,CTR-2023-01035,1284,243,Strategic,Expired,2023-09-25,2026-09-24,10000.00,0.00,USD,
1036,CTR-2025-01036,1850,243,Preferred,Expired,2025-03-08,2025-09-04,2500.00,500.00,CAD,
1037,CTR-2025-01037,811,187,Preferred,Active,2025-06-05,2026/06/05,5000.00,10000.00,USD,
1038,CTR-2023-01038,573,94,Strategic,active,2023-10-25,2024-10-24,2500.00,1000.00,USD,
1039,CTR-2025-01039,1808,258,Spot,Expired,2025-06-07,2025-12-04,1000.00,2500.00,USD,
1040,CTR-2024-01040,413,239,Standard,active,2024-09-29,2027-09-29,1000.00,10000.00,EUR,
1041,CTR-2023-01041,1295,290,Standard,Expired,2023-10-22,2024-10-21,5000.00,1000.00,USD,
1042,CTR-2024-01042,339,248,strategic ,Active,2024-05-05,2025-05-05,25000.00,5000.00,GBP,
1043,CTR-2025-01043,283,39,Standard,Cancelled,2025-02-26,2028-02-26,2500.00,0.00,USD,Unknown
1044,CTR-2025-01044,2363,296,Strategic,Active,2025-08-23,2026-02-19,500.00,2500.00,USD,
1045,CTR-2024-01045,1967,26,Spot,Active,2024-03-16,2027-03-16,500.00,500.00,CAD,
1046,CTR-2024-01046,556,12,Spot,Active,2024-01-07,2025-01-06,25000.00,1000.00,GBP,
1047,CTR-2024-01047,1604,51,Standard,Active,2024-03-14,2025-03-14,500.00,2500.00,CAD,
1048,CTR-2025-01048,1159,231,strategic ,Cancelled,2025-06-20,2026-06-20,5000.00,10000.00,EUR,Unknown
1049,CTR-2025-01049,751,57,strategic ,Cancelled,2025-09-08,2027-09-08,2500.00,0.00,USD, 
1050,CTR-2024-01050,1867,266,Preferred,Cancelled,2024-01-10,2027-01-09,1000.00,10000.00,usd,Unknown
1051,CTR-2025-01051,1797,30,strategic ,Active,2025-05-24,2027-05-24,500.00,500.00,CAD,
1052,CTR-2025-01052,1137,234,Standard,Expired,2025-08-13,8/12/2028,5000.00,500.00,USD,
1053,CTR-2024-01053,1410,22,strategic ,Active,2024-04-09,4/9/2025,1000.00,500.00,USD,
1054,CTR-2024-01054,1663,82,Spot,active,2024-06-03,2027-06-03,2500.00,500.00,USD,
1055,CTR-2024-01055,138,51,Spot,Cancelled,2024-03-06,2025-03-06,1000.00,10000.00,USD,Service unreliability
1056,CTR-2024-01056,759,78,Strategic,Active,2024-03-26,2025-03-26,10000.00,5000.00,USD,
1057,CTR-2025-01057,1148,108,Preferred,Active,2025-06-02,2025-11-29,500.00,1000.00,USD,
1058,CTR-2023-01058,1439,51,Strategic,Expired,2023-08-15,2026-08-14,5000.00,2500.00,USD,
1059,CTR-2023-01059,457,254,Standard,Active,2023-04-22,2023-10-19,5000.00,2500.00,USD,
1060,CTR-2024-01060,578,192,Standard,Expired,2024-01-23,2026-01-22,500.00,5000.00,USD,
1061,CTR-2024-01061,2455,39,Strategic,Expired,2024-05-14,2025-05-14,10000.00,0.00,CAD,
1062,CTR-2025-01062,1915,262,Spot,Expired,2025-01-11,2028-01-11,1000.00,1000.00,USD,
1063,CTR-2023-01063,2107,19,Standard,Expired,2023-05-30,2026-05-29,5000.00,500.00,USD,
1064,CTR-2023-01064,276,82,Spot,Active,2023-03-11,2023-09-07,5000.00,1000.00,USD,
1065,CTR-2024-01065,650,19,Spot,Expired,2024-06-13,2026-06-13,5000.00,2500.00,GBP,
1066,CTR-2024-01066,1044,57,strategic ,Expired,2024-07-05,2025-07-05,10000.00,1000.00,usd,
1067,CTR-2024-01067,444,39,Strategic,Cancelled,2024-02-15,2024-08-13,500.00,2500.00,USD,Price increase
1068,CTR-2025-01068,978,243,strategic ,Expired,2025-03-19,2027-03-19,25000.00,10000.00,USD,
1069,CTR-2024-01069,874,267,Strategic,active,2024-04-18,2025-04-18,1000.00,1000.00,EUR,
1070,CTR-2024-01070,1146,192,Strategic,Active,2024-12-06,2025-12-06,10000.00,5000.00,USD,
1071,CTR-2023-01071,76,26,Preferred,Expired,2023-04-26,2025-04-25,5000.00,5000.00,USD,
1072,CTR-2024-01072,1482,192,Spot,Active,2024-04-20,2026-04-20,25000.00,10000.00,USD,
1073,CTR-2023-01073,345,252,Standard,Cancelled,2023-02-07,2025-02-06,500.00,500.00,USD, 
1074,CTR-2025-01074,2059,105,strategic ,Cancelled,2025-04-23,20/10/2025,5000.00,500.00,USD,Price increase
1075,CTR-2024-01075,1507,14,Spot,Cancelled,2024-06-12,12/06/2025,5000.00,2500.00,USD,Unknown
1076,CTR-2025-01076,544,210,Standard,Cancelled,2025-09-02,2026-03-01,1000.00,5000.00,EUR, 
1077,CTR-2023-01077,2230,231,Preferred,Active,2023-08-10,2024-02-06,2500.00,2500.00,CAD,
1078,CTR-2023-01078,737,69,Standard,Active,2023-06-23,2024-06-22,1000.00,2500.00,CAD,
1079,CTR-2023-01079,1756,191,Strategic,Active,2023-09-10,2026-09-09,2500.00,10000.00,usd,
1080,CTR-2025-01080,556,269,Standard,Cancelled,2025-06-28,2026-06-28,10000.00,500.00,EUR, 
1081,CTR-2024-01081,109,140,Strategic,Active,2024-02-28,2025-02-27,10000.00,1000.00,EUR,
1082,CTR-2025-01082,1487,30,Standard,Active,2025-02-23,2027-02-23,10000.00,500.00,CAD,
1083,CTR-2024-01083,1977,30,strategic ,active,2024-09-17,2025-09-17,2500.00,0.00,USD,
1084,CTR-2025-01084,1795,183,Strategic,Expired,2025-02-08,2027-02-08,25000.00,500.00,usd,
1085,CTR-2025-01085,362,258,Preferred,Active,2025-07-20,2026-01-16,2500.00,500.00,CAD,
1086,CTR-2024-01086,297,156,Spot,Active,2024-02-13,2025-02-12,5000.00,1000.00,USD,
1087,CTR-2024-01087,491,280,Strategic,Active,2024-08-20,2026-08-20,10000.00,10000.00,USD,
1088,CTR-2024-01088,1348,79,strategic ,Active,2024-06-19,2024-12-16,2500.00,5000.00,usd,
1089,CTR-2025-01089,30,266,Strategic,Active,2025-05-27,2025-11-23,500.00,1000.00,USD,
1090,CTR-2024-01090,1020,248,Preferred,Expired,2024-07-17,2026-07-17,10000.00,2500.00,USD,
1091,CTR-2023-01091,958,191,Spot,Active,2023-11-13,2024-11-12,2500.00,10000.00,USD,
1092,CTR-2025-01092,2004,128,Strategic,Active,2025-04-30,2027-04-30,5000.00,2500.00,USD,
1093,CTR-2025-01093,455,240,Spot,Expired,2025-07-07,2028-07-06,5000.00,5000.00,USD,
1094,CTR-2025-01094,511,201,Strategic,Active,2025-06-01,2026-06-01,5000.00,2500.00,USD,
1095,CTR-2024-01095,366,241,Standard,Active,2024-01-28,2025-01-27,10000.00,2500.00,CAD,
1096,CTR-2023-01096,1757,20,Standard,Active,2023-02-07,2024-02-07,5000.00,5000.00,USD,
1097,CTR-2023-01097,350,14,Preferred,Active,2023-06-11,2024-06-10,500.00,0.00,USD,
1098,CTR-2024-01098,2173,289,Preferred,Expired,2024-12-08,2025-12-08,500.00,1000.00,GBP,
1099,CTR-2023-01099,2057,226,Preferred,Active,2023-08-21,2025-08-20,25000.00,1000.00,USD,
1100,CTR-2023-01100,2333,210,Strategic,Cancelled,2023-01-14,2024-01-14,25000.00,5000.00,USD,Customer consolidation
1101,CTR-2025-01101,1234,67,Preferred,Expired,2025-04-10,2027-04-10,25000.00,2500.00,USD,
1102,CTR-2023-01102,79,79,Standard,Cancelled,2023-06-14,2024-06-13,10000.00,2500.00,USD,Price increase
1103,CTR-2025-01103,2048,147,Strategic,Active,2025-06-02,2027-06-02,500.00,500.00,CAD,
1104,CTR-2023-01104,608,60,Strategic,active,2023-08-29,2025-08-28,2500.00,2500.00,CAD,
1105,CTR-2025-01105,332,242,Preferred,Active,2025-01-15,14/07/2025,10000.00,1000.00,USD,
1106,CTR-2025-01106,529,128,strategic ,Active,2025-07-27,2027/07/27,2500.00,2500.00,USD,
1107,CTR-2023-01107,425,183,Preferred,Active,2023-09-03,2025-09-02,5000.00,500.00,USD,
